id,fixture_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,home_fouls,away_fouls,home_offsides,away_offsides,home_pass_accuracy,away_pass_accuracy,home_goals_ht,away_goals_ht,stats_fetched_at,home_xg_ht,away_xg_ht
157652,244973,18,12,3,6,13,7,5,5,4,2,0,0,1.67,0.98,5,2,2,1,0,0,,,,,,,,,0,1,,,
157653,244974,2,7,1,3,1,6,1,1,0,2,0,1,0.15,1.37,1,4,5,1,1,0,,,,,,,,,0,0,,,
157654,244975,11,5,7,3,4,4,7,1,1,1,0,0,0.71,0.49,4,5,0,4,0,0,,,,,,,,,1,0,,,
169229,262991,13,7,2,3,10,4,3,3,4,0,0,0,1.26,0.57,7,1,1,1,0,0,,,,,,,,,0,0,,,
169230,262992,15,30,2,9,8,20,7,10,6,10,1,0,1.81,2.65,1,3,0,1,0,0,,,,,,,,,1,0,,,
189919,285216,9,15,3,8,3,5,6,10,1,3,0,0,0.56,0.93,2,0,2,2,0,0,,,,,,,,,0,1,,,
147511,231001,13,16,4,10,10,11,3,5,1,2,0,0,1.26,1.44,6,4,4,1,0,0,35,65,8,8,3,2,67,81,0,1,2026-03-10 11:46:00.420263+00,,
157648,244969,17,13,6,4,12,7,5,6,5,2,0,0,1.56,1.02,7,2,2,2,0,1,,,,,,,,,1,0,,,
157649,244970,14,20,4,6,8,12,6,8,5,6,0,0,1.13,1.66,6,10,4,2,0,0,,,,,,,,,1,0,,,
157647,244968,12,11,4,4,6,7,6,4,2,1,0,1,0.9,1.59,7,2,6,3,0,0,,,,,,,,,2,0,,,
157646,244967,9,9,4,2,6,2,3,8,1,2,0,0,0.8,0.51,3,4,5,0,2,0,,,,,,,,,1,0,,,
157683,245004,13,13,3,4,9,3,4,10,5,5,0,0,1.18,0.7,5,3,6,2,0,0,,,,,,,,,1,0,,,
157684,245005,20,16,8,9,11,10,9,6,3,3,0,0,1.58,1.36,8,3,4,2,2,0,,,,,,,,,1,3,,,
157681,245002,23,7,6,4,16,3,8,4,3,1,0,0,2.12,0.49,5,4,2,2,0,1,,,,,,,,,0,0,,,
147518,231008,27,8,7,3,19,3,8,5,8,4,0,0,2.46,0.52,10,2,2,3,0,0,68,32,14,16,0,2,76,52,1,1,2026-03-10 11:46:00.424393+00,,
157682,245003,11,13,2,3,7,7,4,6,3,2,0,0,0.95,1.02,4,5,3,2,0,0,,,,,,,,,0,0,,,
157678,244999,17,10,7,1,10,4,7,6,4,2,0,0,1.4,0.67,7,7,2,4,1,1,,,,,,,,,2,0,,,
157677,244998,12,10,2,6,7,6,5,4,5,1,0,0,0.98,0.83,5,3,1,1,0,0,,,,,,,,,0,1,,,
147506,230996,16,13,4,4,10,9,6,4,3,4,0,0,1.36,1.18,7,7,1,0,0,0,51,49,7,8,1,0,78,73,1,0,2026-03-10 11:46:27.057337+00,,
157674,244995,14,9,6,1,10,4,4,5,1,3,0,0,1.29,0.64,3,2,1,5,0,0,,,,,,,,,2,0,,,
157676,244997,17,14,6,8,13,8,4,6,2,1,1,0,2.28,1.13,3,5,4,3,0,1,,,,,,,,,1,0,,,
157673,244994,15,13,3,4,7,7,8,6,5,3,0,0,1.08,1.02,7,3,2,3,0,0,,,,,,,,,1,3,,,
147529,231019,12,17,5,3,8,10,4,7,2,6,0,0,1.06,1.4,4,4,3,3,0,0,53,47,13,9,3,1,76,72,3,0,2026-03-10 11:44:54.467795+00,,
157671,244992,13,11,4,4,9,9,4,3,2,1,0,0,1.18,1.14,5,6,0,1,0,0,,,,,,,,,1,0,,,
65165,140321,16,9,6,3,9,4,7,5,3,1,0,0,1.28,0.64,6,3,0,1,0,0,60,40,5,9,1,2,78,69,0,1,2026-03-10 12:06:35.218854+00,,
157672,244993,9,10,5,7,7,5,2,5,2,0,1,0,1.52,0.75,4,2,3,7,0,0,,,,,,,,,1,1,,,
147534,231024,17,13,10,2,13,7,4,6,3,4,1,0,2.28,1.02,3,3,2,3,0,0,55,45,16,15,2,1,78,71,0,0,2026-03-10 11:44:54.469555+00,,
157667,244988,15,8,9,4,9,3,6,5,1,3,0,0,1.25,0.52,6,5,2,1,0,0,,,,,,,,,1,1,,,
157668,244989,11,14,4,4,6,9,5,5,2,4,0,0,0.87,1.21,3,5,0,0,0,0,,,,,,,,,1,0,,,
157686,245007,22,11,11,4,13,8,9,3,6,3,0,0,1.81,1.03,7,4,3,4,0,1,,,,,,,,,1,0,,,
161802,250043,8,15,2,6,4,12,4,3,3,4,0,1,0.6,2.13,3,5,2,2,1,0,36,64,11,14,3,1,66,80,2,0,,,
161803,250044,17,15,5,5,13,11,4,4,4,6,0,0,1.64,1.41,1,12,1,4,0,0,38,62,11,13,4,0,82,88,0,1,,,
161806,250047,14,4,6,2,10,2,4,2,1,1,0,0,1.29,0.3,12,1,2,1,0,0,76,24,10,6,5,0,89,61,0,0,,,
161807,250048,13,11,3,1,10,8,3,3,3,5,0,0,1.26,1.03,3,3,3,2,0,0,48,52,19,18,3,0,73,75,1,0,,,
161811,250052,9,8,4,3,6,4,3,4,2,1,0,0,0.8,0.6,7,4,5,1,0,0,34,66,16,5,1,0,74,83,0,0,,,
161812,250053,20,7,5,2,11,5,9,2,6,3,1,0,2.23,0.65,7,4,2,1,1,0,76,24,13,4,2,1,92,74,0,0,,,
161813,250054,6,13,2,4,4,10,2,3,3,1,0,0,0.53,1.26,1,6,2,3,0,0,29,71,15,11,5,1,70,90,0,1,,,
89708,149153,11,20,4,3,7,7,4,13,4,6,0,0,0.95,1.26,5,17,1,0,0,0,25,75,7,7,1,0,71,91,1,0,2026-03-10 12:06:35.238046+00,,
147517,231007,16,15,7,7,9,13,7,2,3,5,0,0,1.28,1.57,5,3,3,2,0,0,60,40,18,15,0,5,76,71,0,0,2026-03-10 11:45:47.699948+00,,
147549,231039,18,6,6,3,11,2,7,4,5,0,0,0,1.51,0.37,9,1,1,2,0,0,65,35,8,8,3,2,81,68,0,0,,,
147544,231034,14,13,2,5,9,9,5,4,5,4,0,0,1.21,1.18,9,4,0,3,0,0,58,42,14,16,5,1,76,68,1,0,,,
147507,230997,9,12,3,1,7,7,2,5,3,7,0,0,0.88,0.98,6,4,3,1,0,0,43,57,24,13,3,0,75,78,0,0,2026-03-10 11:46:35.164031+00,,
147503,230993,9,12,4,5,7,6,2,6,2,2,0,0,0.88,0.9,5,8,4,1,0,0,31,69,18,13,1,0,58,82,0,0,2026-03-10 11:46:37.470753+00,,
189920,285217,20,15,13,5,12,5,8,10,0,3,0,1,1.66,1.57,7,2,1,3,0,0,,,,,,,,,1,0,,,
296700,595946,,,,,,,,,,,,,,,,,2,4,0,0,,,,,,,,,0,1,,,
161808,250049,13,16,5,8,6,12,7,4,5,4,0,1,0.94,2.17,2,9,3,4,0,0,28,72,14,11,0,1,75,87,2,1,,,
161809,250050,12,10,6,2,9,5,3,5,1,4,0,0,1.14,0.75,4,7,1,2,0,0,60,40,10,15,0,3,86,79,2,1,,,
161814,250055,19,6,9,2,13,3,6,3,4,1,0,0,1.71,0.45,10,4,0,1,0,0,78,22,12,8,3,1,91,67,0,0,,,
161817,250058,13,13,4,6,9,10,4,3,2,3,0,0,1.18,1.26,6,6,3,3,0,0,29,71,17,8,1,1,68,88,1,0,,,
161819,250060,6,14,2,3,5,10,1,4,0,5,0,0,0.61,1.29,5,9,7,2,0,0,40,60,16,16,2,1,73,79,1,0,,,
161820,250061,15,7,4,5,11,5,4,2,8,0,0,0,1.41,0.65,9,0,2,5,0,0,73,27,17,18,4,0,88,69,1,1,,,
161821,250062,4,5,0,2,2,1,2,4,2,1,0,0,0.3,0.26,8,1,3,0,0,0,41,59,17,17,2,0,72,82,0,0,,,
161818,250059,5,10,1,5,1,7,4,3,4,2,0,0,0.26,0.91,3,2,0,1,0,0,54,46,8,10,0,4,78,79,0,1,,,
161824,250065,12,19,4,9,9,13,3,6,4,6,0,0,1.14,1.71,5,6,3,5,1,0,37,63,16,13,4,4,68,79,0,0,,,
161825,250066,17,10,5,4,16,6,1,4,5,1,0,0,1.88,0.83,10,7,1,1,0,0,55,45,7,7,2,2,84,79,0,0,,,
161826,250067,16,6,2,2,9,4,7,2,5,4,0,0,1.28,0.53,6,6,4,3,0,0,56,44,14,17,3,1,78,69,0,0,,,
161827,250068,7,16,4,4,3,11,4,5,0,6,0,0,0.49,1.44,2,6,1,1,1,0,34,66,7,12,0,2,79,89,0,1,,,
161829,250070,27,13,12,9,17,7,10,6,4,1,1,0,2.95,1.02,6,4,2,4,0,1,55,45,11,20,1,4,80,76,1,2,,,
161830,250071,12,21,2,6,9,18,3,3,5,6,0,1,1.14,2.82,6,7,2,3,0,0,24,76,10,10,2,0,72,90,0,0,,,
161841,250082,11,10,4,6,8,5,3,5,0,2,1,1,1.67,1.4,8,3,1,3,0,0,41,59,10,12,4,3,78,84,1,0,,,
161822,250063,15,16,5,2,10,9,5,7,3,7,0,0,1.33,1.28,11,3,2,1,0,0,43,57,11,11,1,1,73,79,1,0,,,
161823,250064,7,16,6,8,6,11,1,5,0,4,0,1,0.73,2.08,5,5,2,2,0,0,52,48,11,13,4,2,79,80,1,2,,,
161836,250077,10,10,3,4,8,6,2,4,4,2,1,0,1.64,0.83,3,4,0,3,0,0,63,37,10,18,2,2,91,80,0,0,,,
69865,104121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2026-03-10 12:25:20.416113+00,,
161835,250076,9,15,3,7,5,12,4,3,2,4,0,0,0.72,1.49,4,8,4,1,0,0,35,65,18,11,1,1,75,86,0,1,,,
161838,250079,19,7,6,4,13,4,6,3,5,1,0,0,1.71,0.57,4,5,1,1,0,0,44,56,16,11,3,1,66,73,0,1,,,
161839,250080,11,5,3,1,6,2,5,3,5,1,0,0,0.87,0.34,4,2,2,1,0,0,62,38,10,10,2,3,83,66,0,0,,,
161842,250083,20,8,9,2,14,1,6,7,5,3,1,0,2.46,0.36,11,2,1,0,0,0,63,37,16,7,2,2,88,78,3,0,,,
161843,250084,16,5,9,3,12,4,4,1,2,1,1,1,2.17,1.14,10,0,2,0,0,0,62,38,17,12,2,2,87,80,1,1,,,
161846,250087,23,8,12,2,19,5,4,3,5,3,1,0,2.97,0.68,7,10,1,2,0,0,47,53,23,8,2,0,84,82,1,0,,,
161848,250089,15,9,5,5,11,7,4,2,2,1,0,0,1.41,0.88,6,4,1,5,0,0,67,33,14,19,1,1,86,68,1,0,,,
161847,250088,7,19,2,5,4,15,3,4,3,6,0,0,0.57,1.87,4,5,2,2,0,0,41,59,16,12,0,1,70,79,0,1,,,
161845,250086,10,23,2,3,6,14,4,9,1,7,0,0,0.83,1.93,2,12,2,2,0,0,18,82,10,23,0,0,55,89,2,0,,,
161852,250093,13,23,5,3,8,17,5,6,1,6,1,0,1.74,2.17,4,12,1,1,0,1,45,55,7,10,3,1,66,68,1,1,,,
147602,231092,19,10,4,3,12,8,7,2,5,5,0,0,1.63,0.99,9,3,5,3,0,0,62,38,11,11,1,4,73,57,0,2,,,
147601,231091,15,9,7,1,10,7,5,2,4,1,0,0,1.33,0.88,6,3,2,2,0,0,45,55,12,13,4,1,68,75,1,0,,,
147592,231082,10,10,3,6,5,5,5,5,2,0,0,0,0.75,0.75,2,3,1,2,0,0,42,58,8,7,2,1,78,82,0,0,,,
147588,231078,11,17,3,4,7,8,4,9,1,4,0,0,0.95,1.24,1,5,2,3,0,0,42,58,16,14,1,2,68,75,1,0,,,
147585,231075,14,8,4,1,12,3,2,5,5,3,0,0,1.45,0.52,7,2,1,2,0,0,64,36,14,12,2,0,86,76,1,0,,,
216966,361187,10,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,1,,,,,,,,,1,0,,,
147574,231064,11,10,5,3,8,7,3,3,2,3,0,0,1.03,0.91,7,6,0,0,0,0,39,61,9,7,2,3,65,79,0,1,,,
147572,231062,14,9,4,5,4,6,10,3,6,2,0,0,0.81,0.8,5,7,1,4,0,0,62,38,6,17,1,0,81,65,0,0,,,
147565,231055,14,6,4,3,12,2,2,4,4,2,0,0,1.45,0.37,8,0,1,5,0,1,59,41,6,22,2,2,79,70,0,1,,,
147556,231046,11,31,7,9,6,24,5,7,1,4,0,0,0.87,3.01,3,6,3,2,0,0,31,69,10,7,0,2,67,86,2,0,,,
147561,231051,19,13,9,6,13,10,6,3,4,4,1,0,2.35,1.26,9,2,2,2,0,0,54,46,10,12,1,0,77,76,0,1,,,
216967,361188,12,14,2,7,0,0,0,0,0,0,0,0,0,0,3,6,1,1,0,0,,,,,,,,,0,1,,,
94770,156475,23,7,6,3,15,3,8,4,7,1,0,0,2,0.49,7,3,2,5,0,0,64,36,9,11,0,1,82,68,0,0,2026-03-10 12:14:14.230224+00,,
216968,361189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,1,,,
296701,595947,,,,,,,,,,,,,,,,,0,3,1,0,,,,,,,,,0,1,,,
296702,595948,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,,,
296703,595949,,,,,,,,,,,,,,,,,4,1,0,0,,,,,,,,,2,0,,,
161853,250094,12,13,5,3,8,9,4,4,2,6,0,0,1.06,1.18,5,3,2,2,0,0,67,33,11,12,1,1,78,60,0,1,,,
161855,250096,11,15,4,2,8,11,3,4,3,9,1,1,1.67,2.05,0,3,2,2,0,0,36,64,18,11,6,2,74,85,1,0,,,
161854,250095,12,8,7,2,10,4,2,4,3,3,1,0,1.87,0.6,5,9,4,1,0,0,35,65,11,10,1,3,65,82,1,1,,,
161851,250092,16,19,5,6,7,15,9,4,5,3,0,0,1.12,1.87,6,3,0,2,0,0,54,46,13,11,4,3,84,82,0,1,,,
161856,250097,14,7,6,3,9,6,5,1,4,1,0,0,1.21,0.73,9,2,1,2,0,0,74,26,9,13,2,0,89,65,1,1,,,
161857,250098,26,8,11,4,22,3,4,5,8,3,0,0,2.67,0.52,6,3,1,2,0,0,61,39,14,12,1,5,85,75,2,0,,,
161858,250099,7,7,4,3,5,3,2,4,1,3,0,0,0.65,0.49,5,4,2,3,0,0,49,51,14,16,2,1,82,86,0,1,,,
161862,250103,12,9,7,5,7,8,5,1,1,2,0,0,0.98,0.96,2,6,0,1,0,0,49,51,15,14,1,3,74,72,3,0,,,
161868,250109,12,11,2,5,8,5,4,6,4,2,1,0,1.71,0.79,6,1,3,2,0,0,43,57,19,14,1,0,72,75,1,0,,,
161869,250110,9,15,4,5,7,12,2,3,1,5,0,0,0.88,1.49,5,6,4,1,0,0,46,54,13,12,3,0,80,84,0,1,,,
161865,250106,6,10,2,3,5,5,1,5,1,3,0,0,0.61,0.75,4,6,4,1,0,0,35,65,15,12,2,0,78,89,0,0,,,
161867,250108,10,15,5,10,5,8,5,7,2,3,0,0,0.75,1.17,4,6,0,1,0,0,46,54,11,11,0,3,82,86,0,2,,,
161870,250111,11,7,2,3,5,5,6,2,1,1,0,0,0.79,0.65,4,3,2,4,0,0,63,37,18,15,0,4,76,61,1,1,,,
161866,250107,21,3,7,1,15,3,6,0,6,0,1,0,2.58,0.35,8,7,2,2,0,0,75,25,14,4,0,3,90,64,1,0,,,
161872,250113,13,16,5,4,9,8,4,8,3,6,0,0,1.18,1.2,5,5,3,3,0,0,43,57,23,9,0,0,69,75,0,2,,,
161876,250117,13,16,2,2,9,9,4,7,6,10,0,0,1.18,1.28,2,4,2,1,0,0,27,73,10,8,2,2,67,88,0,0,,,
161871,250112,6,16,2,4,3,13,3,3,1,5,0,0,0.45,1.6,6,3,3,4,0,0,40,60,20,15,0,3,69,78,1,0,,,
161864,250105,16,2,5,1,10,1,6,1,3,0,1,0,2,0.15,0,2,0,1,0,1,70,30,13,17,3,1,94,79,2,0,,,
161877,250118,8,19,4,3,3,11,5,8,1,9,0,0,0.52,1.55,1,11,0,2,0,0,37,63,6,14,2,1,69,77,2,1,,,
161880,250121,9,9,5,1,4,6,5,3,2,3,0,0,0.64,0.8,3,4,2,4,0,0,55,45,4,14,3,1,86,82,0,0,,,
161879,250120,11,11,3,3,7,6,4,5,4,3,0,0,0.95,0.87,3,3,3,2,0,0,46,54,16,15,1,0,61,70,1,0,,,
161878,250119,9,6,4,2,6,5,3,1,1,3,1,0,1.44,0.61,4,3,3,3,0,0,40,60,9,18,5,2,79,87,0,2,,,
161884,250125,14,5,4,2,11,3,3,2,1,2,0,0,1.37,0.42,4,5,0,3,0,0,60,40,11,17,2,3,86,74,0,0,,,
161883,250124,15,14,3,4,10,6,5,8,4,4,0,0,1.33,0.97,7,4,1,1,0,0,56,44,12,15,3,1,80,73,0,0,,,
147637,231127,13,4,2,0,7,3,6,1,5,1,0,0,1.02,0.38,4,3,1,1,0,1,67,33,16,17,4,1,85,66,2,0,,,
147670,231160,19,13,10,6,13,5,6,8,5,4,0,0,1.71,0.86,9,6,4,2,0,0,45,55,14,11,3,2,65,70,1,0,,,
147659,231149,8,8,4,0,2,3,6,5,1,3,0,0,0.44,0.52,3,4,3,2,0,0,52,48,9,12,0,3,67,64,0,0,,,
147655,231145,11,14,2,6,7,8,4,6,3,6,0,0,0.95,1.13,6,10,1,3,0,0,51,49,10,16,0,2,75,69,0,0,,,
147651,231141,11,15,2,6,6,12,5,3,3,5,0,0,0.87,1.49,2,2,2,3,0,0,48,52,14,22,3,1,69,76,1,1,,,
147650,231140,17,12,4,6,9,10,8,2,5,3,0,0,1.32,1.22,3,7,3,1,0,0,50,50,11,9,0,0,69,68,0,2,,,
147644,231134,19,6,6,4,9,3,10,3,2,1,0,0,1.39,0.45,3,4,2,3,0,0,62,38,9,11,2,2,77,54,1,2,,,
147628,231118,17,21,4,9,13,11,4,10,3,5,0,0,1.64,1.62,3,13,2,1,0,0,35,65,17,7,0,6,70,82,1,0,,,
71745,104122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2026-03-10 12:25:20.423738+00,,
147629,231119,19,8,6,3,13,3,6,5,6,2,0,0,1.71,0.52,4,0,1,4,0,0,63,37,11,16,1,2,85,74,1,0,,,
147631,231121,10,17,6,4,8,13,2,4,0,6,0,0,0.99,1.64,4,3,1,4,0,0,55,45,17,11,0,1,80,75,3,2,,,
147617,231107,19,15,7,6,16,7,3,8,7,2,0,0,1.95,1.08,8,2,4,1,0,0,55,45,14,9,2,2,73,67,0,1,,,
89705,149150,9,16,1,8,6,13,3,3,2,0,0,1,0.8,2.25,3,3,2,1,0,0,40,60,13,11,0,4,84,89,0,3,2026-03-10 12:06:36.385919+00,,
147622,231112,16,7,2,1,11,6,5,1,5,1,0,0,1.44,0.73,8,5,0,3,0,0,58,42,9,12,2,0,77,65,1,1,,,
147626,231116,14,15,6,6,10,8,4,7,0,6,0,0,1.29,1.17,5,2,1,4,0,0,44,56,10,13,2,3,76,81,0,2,,,
94772,156477,18,5,7,1,15,2,3,3,4,2,0,0,1.83,0.34,13,2,1,3,0,0,64,36,7,15,2,1,88,77,0,0,2026-03-10 12:14:14.233387+00,,
94773,156478,13,12,6,5,10,7,3,5,1,4,0,0,1.26,0.98,5,3,2,3,0,1,73,27,26,16,2,0,87,66,0,1,2026-03-10 12:14:14.236601+00,,
216969,361190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,1,,,
296704,595950,,,,,,,,,,,,,,,,,0,1,0,0,,,,,,,,,0,0,,,
296705,595951,,,,,,,,,,,,,,,,,0,1,0,0,,,,,,,,,4,0,,,
296706,595952,,,,,,,,,,,,,,,,,2,1,0,0,,,,,,,,,0,0,,,
296707,595953,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,,,
161885,250126,18,15,8,4,13,11,5,4,5,8,0,1,1.67,2.05,8,6,0,1,0,0,67,33,11,16,1,1,83,63,0,0,,,
161891,250132,15,20,2,8,8,12,7,8,9,8,0,0,1.17,1.66,6,4,2,1,0,0,55,45,8,13,0,2,85,80,0,2,,,
216970,361191,0,0,0,0,0,0,0,0,0,0,1,0,0.76,0,0,0,0,0,0,0,,,,,,,,,2,0,,,
161894,250135,14,12,7,1,9,6,5,6,2,6,1,0,1.85,0.9,4,5,1,3,0,0,58,42,9,19,1,0,87,79,1,0,,,
161895,250136,13,13,5,3,10,7,3,6,4,2,0,0,1.26,1.02,3,2,2,2,0,0,39,61,14,5,0,1,67,79,1,0,,,
161893,250134,15,11,3,6,12,7,3,4,4,2,0,0,1.49,0.95,7,2,2,2,0,0,40,60,17,11,4,0,68,83,0,1,,,
161890,250131,15,8,5,3,10,7,5,1,2,1,0,0,1.33,0.84,5,3,1,3,0,0,72,28,9,11,0,4,86,65,0,1,,,
161901,250142,6,13,1,5,4,11,2,2,3,3,0,0,0.53,1.34,3,7,2,2,0,0,47,53,11,9,1,0,74,73,0,1,,,
161896,250137,21,8,8,5,16,6,5,2,10,2,1,0,2.66,0.76,9,3,2,5,0,0,68,32,10,14,0,2,86,68,0,1,,,
342242,302604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,
161882,250123,16,17,7,2,13,10,3,7,2,4,0,0,1.6,1.4,7,6,2,1,0,0,26,74,10,3,3,3,60,86,0,1,,,
161903,250144,12,23,2,5,9,15,3,8,3,10,0,0,1.14,2,5,7,2,2,0,0,41,59,10,7,1,0,66,77,1,1,,,
161900,250141,15,9,2,4,10,5,5,4,4,0,0,0,1.33,0.72,2,2,2,1,0,0,55,45,11,12,2,2,71,72,0,0,,,
161905,250146,16,5,7,2,9,2,7,3,2,2,0,0,1.28,0.34,2,3,1,2,0,0,60,40,12,13,4,2,85,76,0,0,,,
161906,250147,16,4,4,0,13,3,3,1,7,3,0,0,1.6,0.38,7,4,0,1,0,0,58,42,9,13,2,1,77,72,0,0,,,
161904,250145,14,11,5,2,12,8,2,3,2,4,0,0,1.45,1.03,6,10,2,1,0,0,43,57,12,10,0,2,71,78,2,0,,,
161902,250143,31,10,10,2,21,6,10,4,6,7,0,0,2.77,0.83,8,4,1,2,0,1,73,27,12,13,3,1,91,70,1,0,,,
161907,250148,12,16,7,7,9,9,3,7,1,3,0,0,1.14,1.28,3,8,1,0,0,0,34,66,18,10,0,1,63,77,2,0,,,
161909,250150,10,23,4,1,6,11,4,12,3,10,1,0,1.48,1.69,1,9,3,2,1,0,42,58,11,20,1,0,72,77,1,0,,,
161910,250151,13,18,3,7,8,13,5,5,7,3,0,1,1.09,2.32,11,4,1,0,0,0,34,66,14,6,3,1,70,88,2,4,,,
161911,250152,28,12,13,5,22,8,6,4,7,3,0,0,2.74,1.06,5,1,3,1,0,0,46,54,15,11,1,6,83,86,0,0,,,
161908,250149,14,13,6,3,6,8,8,5,3,6,0,0,0.97,1.09,9,5,2,3,0,0,72,28,8,18,1,0,83,61,0,1,,,
161913,250154,26,8,6,4,16,7,10,1,9,3,0,0,2.19,0.84,7,5,2,4,0,0,57,43,12,17,1,0,83,74,0,1,,,
161914,250155,20,8,5,2,14,6,6,2,6,3,0,0,1.82,0.76,4,5,1,2,0,0,58,42,8,14,3,4,86,81,0,0,,,
161915,250156,10,22,6,10,4,18,6,4,2,4,0,0,0.67,2.21,2,7,4,0,0,0,56,44,11,11,1,1,72,70,0,1,,,
161918,250159,21,9,9,4,14,7,7,2,6,5,0,0,1.86,0.88,8,5,0,3,0,0,65,35,13,13,0,3,83,71,1,0,,,
161919,250160,17,10,3,2,10,7,7,3,7,4,0,0,1.4,0.91,7,3,0,3,0,0,63,37,5,15,1,2,81,69,1,0,,,
161920,250161,8,15,1,9,6,9,2,6,3,1,0,1,0.76,1.89,5,3,3,3,1,0,44,56,13,13,3,2,70,81,0,1,,,
89700,149145,11,16,2,8,8,7,3,9,3,4,1,1,1.67,1.77,4,6,6,4,1,0,48,52,18,16,0,1,77,81,1,1,2026-03-10 12:06:36.378696+00,,
161923,250164,22,9,8,3,14,8,8,1,3,3,0,0,1.89,0.96,7,4,0,2,0,0,64,36,11,12,3,1,88,74,2,0,,,
161933,250174,9,11,3,3,7,5,2,6,3,6,0,0,0.88,0.79,4,8,2,1,0,0,38,62,11,8,3,3,76,85,0,0,,,
161930,250171,17,7,5,2,12,4,5,3,4,2,0,0,1.56,0.57,6,4,2,0,0,1,52,48,13,14,1,0,77,73,0,1,,,
147722,231212,10,23,6,10,4,17,6,6,2,8,0,0,0.67,2.17,2,7,4,1,0,1,38,62,16,13,0,0,75,84,0,1,,,
147712,231202,20,17,5,8,12,14,8,3,6,3,0,0,1.66,1.72,4,8,3,2,0,0,62,38,12,12,1,1,79,71,1,2,,,
147709,231199,9,16,2,4,5,6,4,10,5,5,0,0,0.72,1.04,0,4,2,4,0,0,55,45,5,8,3,4,86,82,1,0,,,
147700,231190,15,17,6,4,10,9,5,8,4,5,0,1,1.33,1.96,1,7,2,1,0,0,40,60,16,3,0,2,73,79,2,0,,,
147703,231193,8,10,2,1,6,9,2,1,2,3,1,0,1.41,1.07,4,7,1,0,0,0,32,68,13,9,1,0,67,83,0,0,,,
147691,231181,17,12,8,4,8,9,9,3,2,6,0,0,1.24,1.14,6,4,0,0,0,0,44,56,7,13,2,1,70,74,0,0,,,
147694,231184,19,10,3,4,10,7,9,3,8,0,0,0,1.47,0.91,9,0,2,4,0,0,77,23,8,10,1,1,85,70,1,1,,,
89701,149146,5,17,0,7,2,10,3,7,2,4,0,0,0.34,1.4,2,1,1,2,0,0,48,52,9,13,2,2,88,89,0,1,2026-03-10 12:06:36.380058+00,,
194472,291208,5,10,3,5,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,39,61,5,6,1,1,,,0,0,2026-03-10 12:06:37.558044+00,,
147699,231189,9,7,5,2,6,7,3,0,2,0,1,0,1.44,0.81,8,5,1,3,0,0,57,43,13,16,0,0,72,70,1,1,,,
147688,231178,13,12,5,6,10,11,3,1,5,2,0,0,1.26,1.3,9,4,3,1,0,0,50,50,7,14,3,1,70,69,0,0,,,
296708,595954,,,,,,,,,,,,,,,,,2,2,0,0,,,,,,,,,0,0,,,
296709,595955,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,1,1,,,
342243,303971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
342244,300924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
161928,250169,7,18,5,9,5,8,2,10,1,4,0,1,0.65,1.92,6,6,2,3,0,0,52,48,15,12,3,1,82,80,0,1,,,
147754,231244,16,10,5,4,9,10,7,0,5,2,0,1,1.28,1.8,8,5,0,1,0,0,48,52,14,17,4,1,68,73,1,1,2026-03-10 11:40:07.302996+00,,
161924,250165,11,8,6,2,8,7,3,1,1,3,0,0,1.03,0.84,3,4,0,1,0,0,43,57,8,10,3,1,78,84,0,1,,,
161925,250166,14,14,7,2,10,10,4,4,4,4,0,0,1.29,1.29,3,5,0,1,1,0,40,60,7,12,2,5,75,84,0,0,,,
161922,250163,11,11,4,5,9,8,2,3,3,3,0,0,1.11,1.03,3,4,3,3,0,0,56,44,12,14,3,3,79,72,0,0,,,
161934,250175,17,7,7,4,13,4,4,3,6,2,0,0,1.64,0.57,8,2,4,2,1,1,61,39,16,13,2,0,84,70,3,2,,,
161935,250176,17,10,5,4,12,7,5,3,6,2,0,0,1.56,0.91,7,4,2,2,0,0,52,48,14,14,1,0,79,75,2,0,,,
147741,231231,9,12,4,4,3,5,6,7,4,5,0,0,0.56,0.82,2,11,1,1,0,0,35,65,16,9,4,1,58,74,0,0,,,
