id,name,api_football_id,fd_name,rating_mu,rating_sigma
2906,Malta U19,10372.0,,1423.3811272133564,317.16292328430603
2907,Albania U19,10354.0,,1656.7088577537586,296.69347810516297
2908,Algeria U20,11017.0,,1588.2174570912214,305.7023797017054
2909,Egypt U20,11027.0,,1524.581560115093,305.7023797017054
2910,Vanuatu,5170.0,,1057.3930259310862,210.26163662271523
2911,Cyprus U18,23256.0,,1376.5360167934298,317.74376169182784
2912,Poland U18,21476.0,,1488.5860644071918,307.1050436346128
2913,Italy U18,19071.0,,1725.385679542724,316.1356468056797
2914,Austria U18,21460.0,,1334.1069442181167,295.9451231153243
2915,Czech Republic U21,8188.0,,1623.7349224620214,334.1776999081501
2916,Northern Ireland U21,8213.0,,1376.2650775379786,334.1776999081501
2917,Hungary U21,16500.0,,1586.156323474809,307.5508777988273
2918,Moldova U21,8209.0,,1367.5159888285898,331.9705155394833
2919,Spain U21,8224.0,,1358.1849169283491,332.1368062033923
2920,Slovakia U21,8223.0,,1612.194876905454,295.75153930065335
2921,Netherlands U21,8211.0,,1379.1602035048033,317.98473375720073
2922,Norway U21,8214.0,,1610.1614642683505,305.6575550598977
2923,Tunisia U20,11049.0,,1711.6993993884162,305.7023797017054
2924,Mauritania U20,11038.0,,1175.5015834052695,305.7023797017054
2925,Central African Republic,1527.0,,1402.5334967648866,259.33552435616303
2926,Bhutan,1540.0,,1404.830149822964,240.62217925325655
2927,Sri Lanka,5166.0,,1148.8549984328592,240.57464113932048
2928,Papua New Guinea,8175.0,,1196.7880105121617,233.16163374463335
2929,Rwanda,1514.0,,1575.475532976753,208.87043151156792
2930,Madagascar,1490.0,,1438.1355480492548,259.440864379098
2931,Japan U23,10176.0,,1376.2650775379786,334.1776999081501
2932,Mali U23,20551.0,,1623.7349224620214,334.1776999081501
2933,Kenya U20,11034.0,,1494.4374819436302,318.31539567879315
2934,Cyprus U21,8187.0,,1275.557009053691,320.3609187830605
2935,Sweden U21,8225.0,,1610.470271621674,333.3209868472436
2936,Indonesia U20,21057.0,,1500.0,319.0709912672261
2937,China PR U20,17262.0,,1500.0,319.0709912672261
2938,Germany U20,10310.0,,1593.4937545608193,320.0826710794439
2939,France U20,10287.0,,1406.5062454391807,320.0826710794439
2940,Malaysia U23,10945.0,,1593.4937545608193,320.0826710794439
2941,India U23,10935.0,,1406.5062454391807,320.0826710794439
2942,Tunisia U17,22930.0,,1288.3657656874261,320.0826710794439
2943,Morocco U17,21302.0,,1711.6342343125739,320.0826710794439
2944,Finland U18,21467.0,,1602.3052966941225,307.77106683367566
2945,Switzerland U18,22341.0,,1508.9982237417985,318.2763688676311
2946,Belgium U18,22425.0,,1454.7987957337696,317.16292328430603
2947,Wales U18,21481.0,,1447.8216462917842,296.69347810516297
2948,Romania U18,21477.0,,1471.0161014558935,289.98356843589283
2949,United States U23,17883.0,,1623.7349224620214,319.0709912672261
2950,Guinea U23,20547.0,,1376.2650775379786,334.1776999081501
2951,New Zealand,4673.0,,1490.3459797262637,124.17307458733066
2952,Mongolia,5534.0,,1013.6324500424818,195.2730666994866
2953,Brunei,5538.0,,1375.0906782198483,218.8312247406665
2954,Cambodia,1543.0,,1069.7811955543798,179.35302980458027
2955,Germany U16,22430.0,,1711.6342343125739,320.0826710794439
2956,Italy U16,22255.0,,1288.3657656874261,320.0826710794439
2957,France U23,16621.0,,1623.7349224620214,319.0709912672261
2958,Côte d'Ivoire U23,16620.0,,1376.2650775379786,334.1776999081501
2959,Portugal U18,19073.0,,1722.1598296166685,276.00192085076776
2960,Georgia U18,23257.0,,1410.2942716252903,303.7590321798505
2961,Turkey U21,8227.0,,1823.2750711246995,306.96854076842413
2962,Georgia U21,8195.0,,1516.1939884939588,318.2741283725462
2963,Ukraine U21,8228.0,,1615.377928030077,320.12890438842805
2964,Morocco U23,10179.0,,1503.1651327276777,319.35669061685087
2965,Austria U21,8180.0,,1582.8844875648588,307.6657060378937
2966,Denmark U21,8189.0,,1512.6851947138512,332.1368062033923
2967,Benin,1516.0,,1586.1836393033352,217.5144518020556
2968,Togo,1534.0,,1662.5533925647785,212.98206330215027
2969,Kenya,1511.0,,1693.2286007664243,192.12911297301306
2970,Morocco U18,19072.0,,1320.154178189426,305.22722599425316
2971,Denmark U18,22428.0,,1748.5561769788612,304.14620447062816
2972,Mexico U23,10178.0,,1524.6467251909353,320.0826710794439
2973,Argentina U23,10187.0,,1475.3532748090647,320.0826710794439
2974,Qatar U23,10954.0,,1447.0370639088626,316.3032170618541
2975,Uzbekistan U23,10963.0,,1840.4487901548011,287.5863660807157
2976,Saudi Arabia U23,10955.0,,1725.385679542724,316.1356468056797
2977,China PR U23,10932.0,,1334.1069442181167,295.9451231153243
2978,Martinique,8117.0,,1542.3134882891045,327.42369517528016
2979,Basque Country,23263.0,,1570.8526488199132,316.5223593781228
2980,French Guyana,8118.0,,1512.5060539167855,324.2310711288039
2981,Paraguay U23,22925.0,,1475.3532748090647,320.0826710794439
2982,Dominican Republic U23,17871.0,,1524.6467251909353,320.0826710794439
2983,Croatia U18,22340.0,,1380.7218569799065,317.6143793831439
2984,Congo,1517.0,,1336.453818501148,249.8285783530719
2985,Malta U21,8208.0,,1271.4001607984353,316.5924401457882
2986,Moldova U19,10373.0,,1632.4840111714102,331.9705155394833
2987,Estonia U19,10361.0,,1413.843676525191,307.5508777988273
2988,Portugal U20,10299.0,,1376.2650775379786,334.1776999081501
2989,Denmark U20,22429.0,,1623.7349224620214,334.1776999081501
2990,Wales U21,8229.0,,1356.7235539718415,333.25137076624117
2991,Japan U16,22724.0,,1623.7349224620214,334.1776999081501
2992,Czech Republic U16,22580.0,,1376.2650775379786,334.1776999081501
2993,Walton Casuals,7755.0,,1674.182751841547,275.84989136636113
2994,Llaneros de Guanare,2823.0,,1292.3171199966466,318.8925169941833
2995,Philippines,1555.0,,1235.3609402887264,180.78404988648404
2996,Mauritius,1497.0,,1210.2998120497655,211.65824630790956
2997,North Korea,1561.0,,1396.0092135419773,273.049496498134
2998,Bangladesh,1560.0,,1396.8644245640749,184.15782012318235
2999,Chinese Taipei,1557.0,,1429.1747326953164,238.6473060827709
3000,Myanmar,1556.0,,1188.893749768086,180.6707138157635
3001,Singapore,1546.0,,1447.7643293446874,192.05810816019417
3002,Laos,1558.0,,1178.5667795365157,219.38892820278235
3003,Maldives,1549.0,,1490.7910611136147,236.25091236152988
3004,Afghanistan,1553.0,,1157.3029719901956,212.82040559564533
3005,Yemen,1550.0,,1411.664788049744,269.74957395056737
3006,Saint Martin,10984.0,,1356.3896435072734,324.38559016632513
3007,Tahiti,5167.0,,1705.5878968703516,296.19004482577134
3008,New Caledonia,5163.0,,1548.4569126145302,273.68061997614336
3009,Pakistan,5535.0,,1000.2783607675644,264.5665590365547
3010,Seychelles,1515.0,,1141.2652499097233,251.00939410998024
3011,Mação,4767.0,,1005.8430731787586,279.3271372812943
3012,Slovakia U18,21479.0,,1376.2650775379786,334.1776999081501
3013,Auckland City,2537.0,,1240.1444041896173,267.83330295281536
3014,Kyrgyz Republic U23,10941.0,,1376.2650775379786,334.1776999081501
3015,Oman U23,10950.0,,1595.802090576169,306.07022953408347
3016,Lebanon U23,10943.0,,1259.6350584413701,319.01447784998646
3017,Palestine U23,10952.0,,1622.0729533460735,319.01447784998646
3018,Syria U23,10958.0,,1275.557009053691,320.3609187830605
3019,Iraq U23,10192.0,,1715.6438939494928,291.5636752153891
3020,Jordan U23,10938.0,,1614.9689138849276,305.53136515554036
3021,Australia U18,21458.0,,1401.7611721484257,305.17127688820295
3022,Romania U17,17973.0,,1593.4937545608193,320.0826710794439
3023,Austria U17,17939.0,,1406.5062454391807,320.0826710794439
3024,Latvia U19,10339.0,,1475.3532748090647,320.0826710794439
3025,Lithuania U19,10370.0,,1288.3657656874261,320.0826710794439
3026,UAE U23,10184.0,,1271.570568717871,318.33579004857864
3027,Slovenia U18,21480.0,,1623.7349224620214,334.1776999081501
3028,Poland U16,21475.0,,1711.6342343125739,320.0826710794439
3029,Norway U16,21473.0,,1288.3657656874261,320.0826710794439
3030,Japan U22,21468.0,,1500.0,334.1776999081501
3031,Finland U19,10333.0,,1711.6342343125739,320.0826710794439
3032,Kosovo U19,20785.0,,1406.5062454391807,320.0826710794439
3033,Iran U23,10937.0,,1627.1055099939572,290.64325877861967
3034,Yemen U23,10965.0,,1505.5625180563698,318.31539567879315
3035,Korea Republic U23,10177.0,,1475.3532748090647,320.0826710794439
3036,Hong Kong U23,10934.0,,1381.8595202482454,319.0709912672261
3037,North Macedonia U21,8212.0,,1615.377928030077,320.12890438842805
3038,Armenia U21,8179.0,,1500.0,334.1776999081501
3039,Egypt U23,10172.0,,1500.0,334.1776999081501
3040,Ghana U23,20546.0,,1500.0,334.1776999081501
3041,Bulgaria U21,8185.0,,1493.687134886155,320.3609187830605
3042,Montenegro U21,8210.0,,1273.5013347531958,319.33286028493444
3043,Belarus U21,8182.0,,1623.7349224620214,334.1776999081501
3044,Russia U20,21478.0,,1376.2650775379786,334.1776999081501
3045,Bulgaria U18,21463.0,,1475.3532748090647,320.0826710794439
3046,Poland U21,8215.0,,1602.7637427847828,319.33286028493444
3047,Finland U21,8193.0,,1384.622071969923,320.12890438842805
3048,Scotland U21,8221.0,,1500.0,319.0709912672261
3049,Israel U21,8200.0,,1376.2650775379786,334.1776999081501
3050,Belgium U21,8183.0,,1623.7349224620214,334.1776999081501
3051,Azerbaijan U19,10357.0,,1623.7349224620214,334.1776999081501
3052,Georgia U19,10335.0,,1275.557009053691,320.3609187830605
3053,China U22,21464.0,,1311.0883373884246,319.2956787825054
3054,Bulgaria U16,21462.0,,1376.2650775379786,334.1776999081501
3055,Austria U16,21459.0,,1623.7349224620214,334.1776999081501
3056,Iceland U21,8199.0,,1524.6467251909353,320.0826710794439
3057,Germany U21,8196.0,,1623.7349224620214,334.1776999081501
3058,Switzerland U21,8226.0,,1376.2650775379786,334.1776999081501
3059,Republic of Ireland U21,8217.0,,1615.377928030077,320.12890438842805
3060,France U21,8194.0,,1623.7349224620214,334.1776999081501
3061,Mexico U20,10293.0,,1376.2650775379786,334.1776999081501
3062,Azerbaijan U21,8181.0,,1390.934937083768,320.3609187830605
3063,North Macedonia U18,21472.0,,1381.8595202482454,319.0709912672261
3064,Lithuania U18,21504.0,,1623.7349224620214,334.1776999081501
3065,Estonia U18,21503.0,,1376.2650775379786,334.1776999081501
3066,Pirae,8143.0,,1266.0751446465454,297.37941903471324
3067,South Sudan,1496.0,,1522.1683843528997,283.0418352839332
3068,Belarus U19,10358.0,,1610.470271621674,333.3209868472436
3069,Russia U21,8219.0,,1318.9570253968232,329.3801531841439
3070,Latvia U18,21471.0,,1500.0,334.1776999081501
3071,Albania U21,8177.0,,1642.6540557626242,333.3209868472436
3072,Slovenia U21,8231.0,,1626.5621636921492,333.03994530180904
3073,Bosnia-Herzegovina U21,8184.0,,1389.529728378326,333.3209868472436
3074,Kuwait U22,21469.0,,1373.4378363078508,333.03994530180904
3075,Kyrgyzstan U21,21470.0,,1483.908107929525,333.3209868472436
3076,Finland U17,17952.0,,1810.1091360148175,305.8626950545826
3077,Latvia U17,17960.0,,1278.6676863176092,305.8626950545826
3078,Lithuania U17,17962.0,,1416.2043248089976,305.8626950545826
3079,Estonia U17,17950.0,,1495.0188528585757,305.8626950545826
3080,Cook Islands,8174.0,,1285.9691980703383,316.4715597215107
3081,Liberia,1525.0,,1004.4166175723471,223.29098512669898
3082,Eswatini,2995.0,,1466.2185837809016,295.0162956893714
3083,Somalia,8050.0,,1092.7062724009531,291.3429837207805
3084,Abingdon United,8676.0,,1376.2650775379786,334.1776999081501
3085,Bovey Tracey,14408.0,,1376.2650775379786,334.1776999081501
3086,Torrington,14425.0,,1376.2650775379786,334.1776999081501
3087,Chad,1523.0,,1285.8264841856194,322.43155441869555
3088,Cheltenham Saracens,8739.0,,1500.0,334.1776999081501
3089,Whitchurch United,12042.0,,1376.2650775379786,334.1776999081501
3090,Clanfield 85,8743.0,,1376.2650775379786,334.1776999081501
3091,Long Crendon,14415.0,,1493.687134886155,320.3609187830605
3092,Newent Town,14419.0,,1376.2650775379786,334.1776999081501
3093,Whyteleafe,7262.0,,1796.4965023754671,282.40754746391553
3094,Totton & Eling,12081.0,,1376.2650775379786,334.1776999081501
3095,Langney Wanderers,8843.0,,1609.065062916232,320.3609187830605
3096,Durham City,11971.0,,1376.2650775379786,334.1776999081501
3097,Fawley,11976.0,,1397.2362572152172,319.33286028493444
3098,Timor-Leste,5537.0,,1174.5657650844646,283.91628404489586
3099,Glasshoughton Welfare,11979.0,,1500.0,334.1776999081501
3100,AFC Darwen,11935.0,,1376.2650775379786,334.1776999081501
3101,Daisy Hill,12134.0,,1376.2650775379786,334.1776999081501
3102,Maine Road,12002.0,,1376.2650775379786,334.1776999081501
3103,Diss Town,11970.0,,1493.687134886155,320.3609187830605
3104,Framlingham Town,8787.0,,1376.2650775379786,334.1776999081501
3105,Burton Park Wanderers,14409.0,,1500.0,334.1776999081501
3106,Whitworths,9001.0,,1376.2650775379786,334.1776999081501
3107,Billingshurst,14407.0,,1376.2650775379786,334.1776999081501
3108,Westside,14427.0,,1505.5944427102668,319.0709912672261
3109,Bodmin Town,11953.0,,1384.622071969923,320.12890438842805
3110,Shelley,14423.0,,1500.0,334.1776999081501
3111,Chelmsley Town,14410.0,,1376.2650775379786,334.1776999081501
3112,West Bridgford,14426.0,,1397.2362572152172,319.33286028493444
3113,Dunkirk,8765.0,,1500.0,334.1776999081501
3114,Oakwood,14421.0,,1376.2650775379786,334.1776999081501
3115,Newton Abbot Spurs,14420.0,,1493.687134886155,320.3609187830605
3116,AFC Bridgnorth,11934.0,,1505.5944427102668,319.0709912672261
3117,Hall Road Rangers,8803.0,,1376.2650775379786,334.1776999081501
3118,Blackstones,12088.0,,1376.2650775379786,334.1776999081501
3119,Park View,14422.0,,1376.2650775379786,334.1776999081501
3120,Thame Rangers,8968.0,,1500.0,334.1776999081501
3121,St Helens Town,12032.0,,1384.622071969923,320.12890438842805
3122,Cammell Laird,12055.0,,1500.0,334.1776999081501
3123,Kirby Muxloe,8838.0,,1376.2650775379786,334.1776999081501
3124,St. Lucia,5540.0,,1404.371116429481,325.87335382679146
3125,Eritrea,1498.0,,1376.2650775379786,334.1776999081501
3126,Astur,25030.0,,1428.4668304907625,290.8076510157648
3127,Promesas EDF,25037.0,,1376.2650775379786,334.1776999081501
3128,Villamuriel,25042.0,,1433.4985175921297,290.3610697541004
3129,Aurrerá Vitoria,20259.0,,1376.2650775379786,334.1776999081501
3130,San Tirso,25038.0,,1336.2184194122733,289.4546479840763
3131,Selaya,9645.0,,1500.0,334.1776999081501
3132,Baztán,9843.0,,1500.0,334.1776999081501
3133,Ontiñena,25034.0,,1337.5712138788676,289.4727036677681
3134,Vic,25041.0,,1437.390651646874,290.07707635585643
3135,Sporting Mahón,25040.0,,1376.2650775379786,334.1776999081501
3136,UD San Pedro,17562.0,,1407.7538105217473,288.6404651802414
3137,Ceuta 6 de Junio,18090.0,,1111.2666505847199,294.60283685677587
3138,Dolorense,25031.0,,1376.2650775379786,334.1776999081501
3139,Manises,25033.0,,1433.644808412938,290.3493780776426
3140,Chiclana,21905.0,,1379.4042623076136,242.08817177564345
3141,Melilla CD,7524.0,,1178.4722010974992,304.2010229047744
3142,Gévora,25032.0,,1341.5187710883827,289.56129838209955
3143,Playas Sotavento,25036.0,,1500.0,334.1776999081501
3144,Sonseca,25039.0,,1376.2650775379786,334.1776999081501
3145,Parla Escuela,25035.0,,1434.068495882406,290.3160005921622
3146,Poblense,5273.0,,1249.0989794737038,292.16972136103425
3147,Compostela,5256.0,,1160.8854959813855,260.7020041831746
3148,Las Rozas,9395.0,,1282.8798716992526,205.09114118319133
3149,Real Jaén,5274.0,,1223.7594713540439,268.4484929830398
3150,L'Hospitalet,9392.0,,1228.1694260270792,266.3213204204275
3151,Lanzarote,9797.0,,1325.4384868602124,303.1369618496195
3152,Guijuelo,9388.0,,1245.6513152216685,188.39947603480425
3153,Ourense CF,9612.0,,1517.6266847382024,177.93130040849482
3154,Ciudad de Lucena,9756.0,,1236.6163140277656,267.0549667855044
3155,Beasain,9657.0,,1214.387834793371,266.008088212578
3156,Cortes,9849.0,,1328.7990686534226,303.1619872181436
3157,Móstoles,9712.0,,1324.7203295066308,303.13537598245676
3158,Sant Andreu,5277.0,,1488.2420436476689,264.8277957481264
3159,Badalona,5250.0,,1354.0835636468137,262.66260696996824
3160,UD Logroñés,5280.0,,1475.9235518688015,140.55284487680237
3161,Olot,9403.0,,1245.7487918599022,213.98510504127333
3162,Cordoba,713.0,,1387.384513429696,197.27993742983745
3163,Numancia,717.0,,1285.3223188044842,211.09826666957326
3164,Cacereño,9384.0,,1374.4700434643262,188.03952713910363
3165,Gimnástica Segoviana,9387.0,,1078.4042972782058,242.65453165993276
3166,Utebo,9891.0,,1239.2000861928216,267.86228793329803
3167,Unionistas de Salamanca,5281.0,,1447.5179205549439,153.69696301190976
3168,Bergantiños,9383.0,,1307.6878954143208,275.0470827122727
3169,Marbella,5267.0,,1442.5381017058603,186.23935973140462
3170,Laredo,9394.0,,1223.946617821662,308.57776999101543
3171,Yeclano,5283.0,,1298.748999666216,185.68025618507468
3172,Juventud Torremolinos,15359.0,,1248.759299227502,244.23660493236375
3173,Zamora,9418.0,,1425.4838626853093,158.64355490477502
3174,Escobedo,9386.0,,1492.4183532542515,325.5248648328503
3175,Ponferradina,4907.0,,1373.0647378990654,196.32315098341243
3176,Ibiza Islas Pitiusas,9781.0,,1369.7673759776592,202.54087156841334
3177,Gimnastic,714.0,,1458.4641378151528,204.0628548884615
3178,Lleida Esportiu,5266.0,,1172.9693586061978,281.1869466510488
3179,Barakaldo,5251.0,,1406.0219760876519,267.407282335954
3180,Conquense,5257.0,,1453.5428607250444,281.06818895525817
3181,Ibiza,9390.0,,1403.5789482069533,222.61186926058087
3182,Salamanca UDS,9588.0,,1487.9474999666477,264.84412001883874
3183,Langreo,5265.0,,1341.2734544763844,329.3498117474117
3184,Orihuela,9404.0,,1472.302236505537,238.01231790471184
3185,Extremadura 1924,24612.0,,1334.9460647710912,303.29794425855687
3186,Cuarte,9886.0,,1324.0576868149612,303.1503693253082
3187,SS Reyes,9412.0,,1439.634768682391,268.8705439065064
3188,Estepona,15358.0,,1616.2779807369848,276.62915684134003
3189,Malaga,535.0,,1443.1982961187077,167.59221231532035
3190,Atlético Paso,9791.0,,1233.5954834589097,253.64486214570465
3191,Alfaro,9860.0,,1215.5427887280482,265.994192168718
3192,Águilas,9823.0,,1263.0532398940409,243.884279111312
3193,Castellón,5254.0,,1514.716597892757,167.50194593769467
3194,Real Ávila,9736.0,,1351.2293561997146,262.56593502586986
3195,CD Coria,9827.0,,1269.55161018604,216.0595896907315
3196,Barbastro,9879.0,,1612.0571263778013,174.83262399548371
3197,Xerez,9770.0,,1382.2097266702717,326.11705202432023
3198,AD Ceuta FC,10139.0,,1547.6217057374581,213.64616615322745
3199,Don Benito,5259.0,,1324.2327617298852,303.1380512828287
3200,Llanera,9627.0,,1230.1298752466664,242.56668383953357
3201,Cultural Leonesa,725.0,,1356.394366133199,202.74344108765519
3202,Tudelano,5279.0,,1286.0220651966738,266.6535692127728
3203,Deportiva Minera,9811.0,,1442.7804539038498,247.37906140613228
3204,Jove Español,9694.0,,1334.68447724547,303.28939998267725
3205,Pontevedra,9407.0,,1650.3394107955164,136.14312733295748
3206,Ejea,9589.0,,1414.191853680198,287.17652759902774
3207,Hércules,4666.0,,1160.0274776951587,279.18435178371755
3208,Deportivo La Coruna,544.0,,1246.9743079283066,194.7235529164183
3209,Turégano,20449.0,,1351.8645990149364,277.53156167021956
3210,Santurtzi,9664.0,,1357.3459442373758,333.3209868472436
3211,Monte,22570.0,,1376.2650775379786,334.1776999081501
3212,Boiro,22566.0,,1434.102993576516,290.31606706664445
3213,Pradejón,9870.0,,1357.3459442373758,333.3209868472436
3214,Atlético Lugones,20440.0,,1353.0770139870006,277.5588640812034
3215,Tardienta,22574.0,,1434.470672362204,290.28812595444026
3216,Zirauki,22576.0,,1376.2650775379786,334.1776999081501
3217,Rubí,22572.0,,1342.317473099314,289.58827793012415
3218,Rotlet Molinar,17600.0,,1500.0,334.1776999081501
3219,Mijas Las Lagunas,22569.0,,1376.2650775379786,334.1776999081501
3220,Deportivo Murcia,22567.0,,1418.9515875441957,289.76919196611
3221,Buñol,15524.0,,1377.685516867249,243.73017829362
3222,Hernán Cortés,22568.0,,1436.0188690761654,290.1732873766767
3223,Sauzal,22573.0,,1376.2650775379786,334.1776999081501
3224,Quintanar,22571.0,,1435.6917385356994,290.19672106113075
3225,Unión Zona Norte,22575.0,,1376.2650775379786,334.1776999081501
3226,Manacor,9784.0,,1216.8151967805125,267.39067928094346
3227,Varea,9873.0,,1217.72895328068,266.7010496739652
3228,Lorca Deportiva,9400.0,,1240.5809228791804,291.13088568622334
3229,Mensajero,5269.0,,1220.1725924255989,267.0275978844131
3230,Navalcarnero,5271.0,,1415.0337800002046,201.16204499940937
3231,Ucam Murcia,800.0,,1275.0150901017137,269.31740678856113
3232,Linares Deportivo,9398.0,,1426.2157503487379,135.33151889025507
3233,CF Talavera,5253.0,,1343.725711459763,246.42727217303218
3234,Atlético Astorga,9723.0,,1489.55312125131,264.690368817914
3235,Azuaga,9826.0,,1498.22022408861,303.1422449262521
3236,Peña Deportiva,9405.0,,1334.0790222658625,229.8331612365569
3237,Llerenense,9833.0,,1325.1192801892946,303.13665976098144
3238,Valle Egüés,9858.0,,1408.8079636598407,285.0091208745811
3239,Teruel,5278.0,,1101.6728625978585,235.11171554999262
3240,Manchego,9905.0,,1376.2650775379786,334.1776999081501
3241,Antequera,9742.0,,1424.8267801447266,291.1822966749832
3242,Real Avilés,9632.0,,1343.8621664447296,322.2275037948143
3243,Arenteiro,9604.0,,1405.8474330914569,185.46077305896617
3244,Covadonga,9623.0,,1320.321622612123,325.3840031836754
3245,Náxara,9868.0,,1259.2556600791852,319.6717704297008
3246,Melilla,5268.0,,1581.9325923554416,289.90733537225407
3247,Antoniano,7522.0,,1314.050144014905,326.6450565559055
3248,Lugo,716.0,,1402.7975992235642,179.5248554694908
3249,Arandina,9722.0,,1574.9569491766467,255.5936651932388
3250,Real Murcia,5275.0,,1384.622071969923,320.12890438842805
3251,Ursaria,17591.0,,1342.800253561717,331.2860009220314
3252,Cayón,15339.0,,1319.1027414064176,254.74049242827303
3253,San Roque Lepe,9767.0,,1157.3786194598956,242.39446541001064
3254,Arosa,9605.0,,1225.001645175774,267.2015013480964
3255,Terrassa,9681.0,,1380.1705036932992,231.76466991522858
3256,Manresa,9675.0,,1245.0515207459862,285.5315457176618
3257,Andratx,8151.0,,1536.789123112093,225.84088292104522
3258,Tarazona,9416.0,,1285.445403768017,315.3929213117508
3259,Recreativo Huelva,9410.0,,1384.1254475359713,291.65345095419633
3260,Gernika,5263.0,,1216.836797211463,226.6058304150395
3261,Sanluqueño,9601.0,,1326.8327435172864,273.73654769138153
3262,Atzeneta,9688.0,,1488.2130845925353,264.84063231071417
3263,Sestao River,9413.0,,1299.436566219869,213.02616345696111
3264,Villanovense,5282.0,,1385.1340649397755,269.5616813174567
3265,Velarde,20451.0,,1436.0299606851067,290.1850231595665
3266,Barbadás,20442.0,,1430.8735772992468,290.5976305365486
3267,Autol,20441.0,,1342.2001363533864,289.59618526237927
3268,Dinamo San Juan,20444.0,,1500.0,334.1776999081501
3269,Amigó,20439.0,,1376.2650775379786,334.1776999081501
3270,Fuentes,20445.0,,1435.1392942721327,290.25029600503336
3271,Mollerussa,18096.0,,1388.8328023768852,240.80882869690333
3272,Cardassar,15311.0,,1277.1103119438155,280.3876936295263
3273,Algar,20438.0,,1433.3921982774734,290.38558367894257
3274,Montilla,20447.0,,1488.509797472952,329.89422096095825
3275,Rincón,15527.0,,1312.5822291685975,247.01311698002434
3276,Alcora,20437.0,,1421.9976716659978,289.5331711363986
3277,Santa Amalia,20448.0,,1436.1311019363884,290.1777468484079
3278,Universitario FC,20450.0,,1376.2650775379786,334.1776999081501
3279,Cazalegas,20443.0,,1438.3043619672892,290.03157433854204
3280,Los Yébenes SB,20446.0,,1376.2650775379786,334.1776999081501
3281,Arenas Getxo,9578.0,,1425.1827860393716,283.59028888888474
3282,Saguntino,9699.0,,1639.069711398522,264.719117397901
3283,Almazán,9721.0,,1337.4545230180834,303.40562195384746
3284,Vimenor,9652.0,,1323.0677235390463,303.15135206376164
3285,Huétor Tájar,9746.0,,1323.9190581074743,303.16706710276037
3286,Lealtad,9396.0,,1209.615830234356,266.54990985009715
3287,Guadalajara,9900.0,,1462.0919549269938,285.4808729691263
3288,Gimnástica Torrelavega,5264.0,,1200.3282923888269,267.7549171958406
3289,Cristo Atlético,9728.0,,1338.6317343319438,274.2392960117661
3290,Fuenlabrada,4906.0,,1424.64298015085,206.4829956093266
3291,Racing Rioja,15324.0,,1235.863288635199,247.0738535131584
3292,La Nucía,9393.0,,1402.499122219086,212.15243859601867
3293,Utrera,9769.0,,1376.2650775379786,334.1776999081501
3294,Quintanar del Rey,9906.0,,1216.7069470715737,267.20099532473046
3295,Diocesano,9829.0,,1487.3753318435365,264.88208467512436
3296,Mérida AD,10140.0,,1333.7048326938643,289.4523581813553
3297,Coruxo,9385.0,,1373.89480214223,319.0176469303598
3298,San Juan,9855.0,,1175.6931445706716,281.20287989255934
3299,Cirbonero,9847.0,,1376.2650775379786,334.1776999081501
3300,Intercity,8160.0,,1565.9255383912662,256.6780911190586
3301,Arnedo,9862.0,,1354.418897344716,278.68464790269013
3302,Atlético Baleares,9381.0,,1540.4982426536474,208.99778622162364
3303,Unión Adarve,9719.0,,1348.4482809272527,304.2092568521371
3304,Rayo Majadahonda,861.0,,1366.2446098625583,252.54849576025097
3305,Real Unión,9586.0,,1424.7330835215093,253.17824206444084
3306,Alzira,9687.0,,1250.9064843377862,285.5380085510338
3307,Aldeano,18087.0,,1376.2650775379786,334.1776999081501
3308,Unami,18100.0,,1431.8730745313228,290.62988074362613
3309,Victoria CF,18102.0,,1437.7541182939126,290.1397015331453
3310,Hernani,18091.0,,1376.2650775379786,334.1776999081501
3311,Nalón,18097.0,,1500.0,334.1776999081501
3312,Solares,9647.0,,1341.3219895011496,289.6477227112052
3313,Utrillas,18101.0,,1436.6883076940542,290.2346365655034
3314,Injerto,18093.0,,1376.2650775379786,334.1776999081501
3315,Penya Independent,18098.0,,1376.2650775379786,334.1776999081501
3316,CFI Alicante,18089.0,,1440.4672616116395,290.00858565296676
3317,Villa de Fortuna,18103.0,,1429.7593584779313,290.80172604425854
3318,Atlético Espeleño,18088.0,,1376.2650775379786,334.1776999081501
3319,Huracán Melilla,18092.0,,1426.6838455027353,291.1117395835417
3320,Atarfe Industrial,17499.0,,1376.2650775379786,334.1776999081501
3321,Laguna,18095.0,,1431.461711983898,290.64537906813285
3322,Jaraíz,18094.0,,1376.2650775379786,334.1776999081501
3323,San Agustín,18099.0,,1436.061525077348,290.2780664380367
3324,Mora,6688.0,,1376.2650775379786,334.1776999081501
3325,Ceares,9620.0,,1321.5170994452042,303.20549738254414
3326,Marchamalo,15332.0,,1233.607501467658,255.24616359011358
3327,Sabadell,9593.0,,1502.3056822700896,306.85004151438056
3328,Ebro,5261.0,,1334.5449684538482,303.3851264793484
3329,Montijo,9835.0,,1323.081029384374,303.9912053557433
3330,Brea,9883.0,,1369.4589945976945,326.8418246172366
3331,Mancha Real,9749.0,,1560.2824241451335,255.98406185898477
3332,Internacional de Madrid,9573.0,,1275.557009053691,320.3609187830605
3333,Badajoz,9382.0,,1287.8711819376547,313.60324084111494
3334,Alcoyano,9686.0,,1554.933645901125,179.69481364661274
3335,Cornellà,5258.0,,1535.7756399422449,250.238828458213
