fixture_player_id,fixture_id,player_id,cards_red,cards_yellow,dribbles_attempts,dribbles_past,dribbles_success,duels_total,duels_won,fouls_committed,fouls_drawn,games_captain,games_minutes,games_number,games_position,games_rating,games_substitute,goals_assists,goals_conceded,goals_saves,goals_total,offsides,passes_accuracy,passes_key,passes_total,penalty_commited,penalty_missed,penalty_saved,penalty_scored,penalty_won,shots_on,shots_total,tackles_blocks,tackles_interceptions,tackles_total
6126274,108239,117353,0,0,1.0,2.0,0.0,10.0,4.0,1.0,0.0,false,73.0,6.0,D,6.3,false,0.0,0.0,,0.0,0.0,24,,27.0,1.0,0,,0,,0.0,,1.0,2.0,0.0
2049877,218938,59522,0,0,1.0,,,6.0,2.0,1.0,,false,90.0,14.0,M,6.2,false,0.0,0.0,,,,23,,26.0,,0,,0,,,1.0,,1.0,2.0
1152794,199316,48349,0,0,2.0,,2.0,16.0,12.0,2.0,2.0,false,90.0,22.0,M,7.6,false,,,,,,87%,4.0,41.0,,0,,0,,0.0,1.0,,0.0,
3013859,242906,57293,0,0,2.0,1.0,,6.0,,1.0,,false,81.0,10.0,F,6,false,0.0,0.0,,,2.0,4,,5.0,,1,,0,,2.0,2.0,,,
2321277,226322,62606,0,0,3.0,1.0,3.0,,,2.0,2.0,false,90.0,6.0,M,6.8,false,,0.0,,,,85%,1.0,59.0,,0,,0,,0.0,1.0,0.0,0.0,2.0
1570905,208765,53591,0,0,0.0,2.0,0.0,10.0,5.0,1.0,1.0,false,90.0,7.0,M,7.0,false,,,,,,69%,1.0,25.0,,0,,0,,2.0,2.0,1.0,0.0,2.0
6842653,317395,77842,0,1,3.0,1.0,3.0,13.0,7.0,5.0,1.0,false,90.0,17.0,D,7.7,false,,,,,,80%,3.0,38.0,,0,,0,,0.0,1.0,0.0,0.0,3.0
8554126,123637,66893,0,0,,,,5.0,1.0,,,false,19.0,26.0,F,6.3,true,,0.0,,,,4,1.0,5.0,,0,,0,,,,,,1.0
5313165,292892,44713,0,0,1.0,1.0,1.0,14.0,9.0,2.0,,false,74.0,17.0,M,7.9,false,0.0,0.0,,,,18,2.0,23.0,,0,,0,,,,,1.0,6.0
3558398,256040,79223,0,0,2.0,,2.0,2.0,2.0,,,false,45.0,23.0,F,6.9,true,,0.0,,,,8,1.0,13.0,,0,,0,,2.0,3.0,,1.0,
8523400,124427,66269,0,0,2.0,,2.0,6.0,4.0,1.0,1.0,false,14.0,19.0,F,6.9,true,,0.0,,,,6,,8.0,,0,,0,,,,,,
1649954,210533,52587,0,1,,1.0,,3.0,2.0,,1.0,false,24.0,77.0,M,6.5,true,,0.0,,,,7,,10.0,,0,,0,,,,,,1.0
2347710,226987,63457,0,0,,,,,,,,false,,6.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
763571,1970,43401,0,0,,1.0,,5.0,1.0,1.0,,false,45.0,6.0,D,6.3,true,,0.0,,,,19,,21.0,,0,,0,,,,,,1.0
2360512,227310,63597,0,1,,,,1.0,,1.0,,false,12.0,8.0,M,6.5,true,,0.0,,,,3,,3.0,,0,,0,,,,,,
6328750,98026,120381,0,1,1.0,,1.0,2.0,2.0,,,false,90.0,15.0,D,6.7,false,,0.0,,,,19,1.0,28.0,,0,,0,,,,,4.0,1.0
2522047,22999,62517,0,0,,,,,,,,false,,10.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
9782724,363871,36188,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,false,10.0,20.0,D,7.5,true,,,,1.0,,100%,0.0,3.0,,0,,0,,1.0,1.0,0.0,0.0,
9318382,148498,54944,0,0,,2.0,,8.0,4.0,,3.0,false,62.0,11.0,M,6.9,false,0.0,0.0,,,,12,1.0,16.0,,0,,0,,,,1.0,,1.0
2754410,236547,68759,0,0,1.0,,0.0,7.0,4.0,1.0,1.0,false,39.0,20.0,M,6.6,false,,,,,,76%,0.0,10.0,,0,,0,,0.0,1.0,,1.0,
1297030,202468,43356,0,0,,,,,,,,false,,20.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
2722902,235672,67725,0,0,,2.0,,7.0,1.0,,1.0,false,62.0,9.0,F,5.9,false,0.0,0.0,,,1.0,14,,18.0,,0,,0,,,,,1.0,
2132987,221484,59076,0,0,0.0,1.0,0.0,10.0,3.0,4.0,1.0,false,86.0,29.0,M,7.0,false,,,,,,93%,0.0,28.0,,0,,0,,0.0,1.0,,2.0,
4647427,278838,54014,0,1,3.0,,2.0,14.0,10.0,1.0,3.0,false,69.0,9.0,F,7.5,false,,,,1.0,,76%,1.0,13.0,,0,,0,,2.0,2.0,0.0,0.0,1.0
9094254,159486,160662,0,0,,,,,,,,false,,7.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
1061581,7799,34746,0,0,,,,,,,,false,,13.0,G,,true,,0.0,,,,,,,,0,,0,,,,,,
1599727,209420,54474,0,0,0.0,1.0,0.0,,,0.0,0.0,false,12.0,30.0,F,6.6,false,,0.0,,,,66%,0.0,4.0,,0,,0,,0.0,1.0,0.0,0.0,
1273045,201931,44611,0,1,3.0,,1.0,24.0,13.0,3.0,6.0,false,90.0,6.0,F,6.6,false,0.0,0.0,,,,11,,15.0,,0,,0,,,1.0,,,1.0
2386055,227679,63656,0,0,,,,,,,,false,,16.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
1804975,213406,57035,0,0,,,,5.0,2.0,,1.0,false,90.0,4.0,D,6.7,false,,0.0,,,,17,1.0,25.0,,0,,0,,,1.0,2.0,2.0,
6227972,306735,117846,0,1,3.0,,,7.0,2.0,2.0,2.0,true,90.0,7.0,M,6.5,false,0.0,0.0,,,,24,1.0,26.0,,0,,0,,,,,1.0,
2853769,26212,63572,0,0,1.0,1.0,,6.0,3.0,,1.0,false,64.0,16.0,M,6.3,false,,0.0,,,,28,,30.0,,0,,0,,1.0,3.0,,,
4337211,271184,89144,0,0,,,,,,,,false,,44.0,G,,true,,0.0,,,,,,,,0,,0,,,,,,
7232487,94066,78937,0,0,3.0,,,6.0,3.0,1.0,,false,35.0,9.0,F,6.7,true,,0.0,,,1.0,2,,5.0,,0,,0,,1.0,2.0,,,2.0
2821095,238346,52144,0,0,4.0,2.0,3.0,12.0,4.0,,,false,68.0,9.0,M,6.9,false,,0.0,,,,12,,17.0,,0,,0,,,1.0,,,1.0
9272796,354861,68312,0,0,0.0,1.0,0.0,,,0.0,0.0,true,90.0,33.0,D,6.3,false,,0.0,,,,82%,0.0,38.0,,0,,0,,0.0,0.0,1.0,2.0,2.0
4821639,281004,86886,0,0,,,,8.0,6.0,,4.0,false,45.0,18.0,M,7,false,,0.0,,,,11,1.0,15.0,,0,,0,,,,,,2.0
8586536,122871,66605,0,0,,,,6.0,4.0,,,false,90.0,4.0,D,7.2,false,0.0,0.0,,,,26,,34.0,,0,,0,,,,,1.0,2.0
4291627,270353,88500,0,1,,,,3.0,2.0,,,false,33.0,46.0,F,6.9,true,,0.0,,,,6,1.0,10.0,,0,,0,,1.0,1.0,,2.0,1.0
9314127,148402,97712,0,0,,,,1.0,,1.0,,false,19.0,13.0,D,6.7,true,0.0,0.0,,,,5,,6.0,,0,,0,,,,,,
5589024,125559,106717,0,1,,1.0,,11.0,5.0,3.0,1.0,false,89.0,5.0,D,7.5,false,,0.0,,,,65,1.0,71.0,,0,,0,,,,2.0,,3.0
4658974,96831,93772,0,0,,,,,,,,false,,30.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
668207,187760,18391,0,0,1.0,2.0,1.0,6.0,2.0,0.0,0.0,false,74.0,22.0,M,6.7,false,1.0,,,,,56%,3.0,13.0,,0,,0,,0.0,0.0,0.0,0.0,
4109426,52010,84801,0,0,,,,1.0,1.0,,1.0,false,90.0,23.0,G,6.6,false,,1.0,2.0,,,21,,25.0,,0,0.0,0,,,,,,
9010625,350524,49173,0,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,false,90.0,3.0,D,6.4,false,,,,,,91%,0.0,11.0,,0,,0,,0.0,0.0,,4.0,
4181769,267799,44801,0,1,1.0,,0.0,9.0,3.0,1.0,1.0,false,90.0,25.0,D,6.1,false,,0.0,,,,93%,0.0,45.0,,0,,0,,0.0,1.0,1.0,1.0,1.0
4838507,77390,96395,0,0,,,,,,,,false,,18.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
3182971,246851,73872,0,0,,,,1.0,,,,false,22.0,25.0,F,6.3,true,0.0,0.0,,,,5,,8.0,,0,,0,,,,,,
2789785,237527,69076,0,0,2.0,1.0,0.0,14.0,4.0,1.0,4.0,false,76.0,27.0,F,6.8,false,,,,1.0,,63%,1.0,14.0,,0,,0,,1.0,1.0,0.0,0.0,
2295920,225633,62810,0,0,1.0,,0.0,10.0,5.0,3.0,0.0,false,90.0,5.0,D,7.2,false,,,,,,90%,0.0,108.0,,0,,0,,0.0,1.0,,0.0,
4713701,95446,93923,0,0,,,,4.0,3.0,,2.0,false,12.0,18.0,F,6.7,true,,0.0,,,1.0,2,,3.0,,0,,0,,,,,,
9421621,356242,63640,0,0,4.0,1.0,,9.0,2.0,,,false,86.0,17.0,F,5.7,false,0.0,0.0,,,2.0,13,5.0,17.0,,0,,0,,1.0,1.0,,,
4009492,265080,78290,0,0,5.0,1.0,1.0,9.0,4.0,,1.0,false,36.0,77.0,M,6.9,true,1.0,0.0,,,,15,1.0,19.0,,0,,0,,,,,,2.0
5566512,125964,43183,0,0,,1.0,,9.0,4.0,1.0,1.0,false,90.0,26.0,D,6.6,false,,0.0,,,,45,,48.0,,0,,0,,,1.0,,,1.0
3761366,140192,78663,0,0,1.0,1.0,,7.0,3.0,1.0,3.0,false,74.0,23.0,M,6.9,false,,0.0,,,,48,1.0,61.0,,0,,0,,,1.0,,2.0,
2220437,223540,61910,0,0,,1.0,,14.0,7.0,4.0,2.0,false,90.0,44.0,M,6.6,false,0.0,0.0,,,,15,,18.0,,0,,0,,,,,,5.0
2310003,226024,43924,0,0,3.0,,1.0,13.0,5.0,1.0,0.0,false,90.0,5.0,D,7.0,false,,,,,,76%,1.0,38.0,,0,,0,,0.0,3.0,0.0,0.0,2.0
1336505,203548,48064,0,0,0.0,,0.0,8.0,5.0,1.0,1.0,false,59.0,6.0,M,6.8,false,,,,,,88%,1.0,47.0,,0,,0,,0.0,0.0,0.0,0.0,2.0
4720253,95588,85862,0,1,4.0,2.0,3.0,14.0,6.0,3.0,1.0,false,90.0,8.0,M,6.9,false,,0.0,,,,25,,35.0,,0,,0,,1.0,2.0,,,2.0
977971,195019,36563,0,0,0.0,,0.0,,,0.0,0.0,false,11.0,26.0,M,6.6,true,,0.0,,,,100%,1.0,1.0,,0,,0,,0.0,0.0,0.0,0.0,
9681145,359639,48091,0,0,1.0,,1.0,5.0,3.0,0.0,1.0,false,65.0,21.0,M,7.5,false,,,,,,88%,2.0,47.0,,0,,0,,0.0,2.0,,2.0,
537143,184679,1697,0,1,1.0,2.0,,8.0,3.0,2.0,,false,90.0,33.0,D,7,false,,0.0,,,,53,,62.0,,0,,0,,1.0,1.0,1.0,3.0,1.0
4565616,68063,91183,0,1,,3.0,,15.0,5.0,2.0,3.0,true,90.0,6.0,M,7.2,false,1.0,0.0,,,,39,1.0,46.0,,0,,0,,,,2.0,2.0,1.0
3754375,140015,80521,0,0,,,,9.0,3.0,2.0,2.0,true,90.0,24.0,D,7.2,false,,0.0,,,,58,,62.0,,0,,0,,,1.0,,1.0,
9706455,360344,54685,0,0,2.0,1.0,1.0,7.0,3.0,1.0,0.0,false,90.0,2.0,D,6.7,false,,,,,,73%,0.0,36.0,,0,,0,,0.0,0.0,,1.0,
3588985,37023,44603,0,0,,,,,,,,false,,31.0,G,,true,,0.0,,,,,,,,0,,0,,,,,,
534366,184609,35422,0,1,2.0,1.0,2.0,11.0,5.0,2.0,1.0,false,90.0,10.0,M,6.9,false,,0.0,,,,29,,34.0,,0,,0,,2.0,3.0,,,2.0
997859,195574,42351,0,0,,,,,,,,false,90.0,1.0,G,6,false,,2.0,,,,9,,29.0,,0,0.0,0,,,,,,
4928279,283749,54324,0,1,,,,9.0,6.0,1.0,1.0,false,90.0,7.0,M,6.9,false,,0.0,,,,34,,44.0,,0,,0,,,,,2.0,3.0
731245,189448,19235,0,0,,,,,,,,false,,19.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
6135829,107947,115839,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,false,90.0,1.0,G,6.6,false,0.0,1.0,1.0,0.0,0.0,24,,24.0,,0,0.0,0,,0.0,,0.0,1.0,0.0
6294834,308543,94078,0,0,0.0,,0.0,,,1.0,1.0,false,45.0,1.0,G,6.0,false,,1.0,1.0,,,100%,0.0,11.0,,0,0.0,0,,0.0,0.0,0.0,0.0,
3279100,249426,44416,0,0,,,,4.0,2.0,2.0,,false,90.0,20.0,D,6.3,false,,0.0,,,,14,1.0,23.0,,0,,0,,,,,,
2501628,230787,46097,0,0,2.0,,,5.0,1.0,,1.0,false,90.0,7.0,F,7.2,false,,0.0,,,,18,3.0,27.0,,0,,0,,1.0,3.0,,,
6208654,99330,117888,1,2,,,,,,,,false,90.0,31.0,G,6.5,false,,2.0,4.0,,,18,,25.0,,0,0.0,0,,,,,,
3977749,264359,77937,0,1,,,,7.0,3.0,2.0,1.0,false,90.0,4.0,D,6.9,false,,0.0,,,,59,,66.0,,0,,0,,1.0,1.0,,1.0,
4669155,96422,93324,0,0,,,,,,,,false,,6.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
7244067,93568,137271,0,0,,,,,,,,false,,13.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
583998,185471,43385,0,1,,2.0,,13.0,6.0,2.0,1.0,false,90.0,37.0,M,6.9,false,0.0,0.0,,,,28,2.0,42.0,,0,,0,,,,1.0,1.0,3.0
4287810,270262,87591,0,0,,,,4.0,3.0,,,false,11.0,38.0,D,6.6,true,,0.0,,,,1,,4.0,,0,,0,,,,,1.0,1.0
3516230,255104,76963,0,0,0.0,1.0,0.0,16.0,9.0,4.0,1.0,false,90.0,2.0,D,7.9,false,,,,1.0,,81%,2.0,34.0,,0,,0,,1.0,1.0,0.0,1.0,3.0
4271126,269866,88179,0,0,5.0,1.0,3.0,,,0.0,3.0,false,90.0,22.0,F,7.6,false,,,,1.0,,65%,1.0,23.0,,0,,0,,2.0,3.0,0.0,0.0,2.0
448130,182266,1241,0,1,8.0,,5.0,22.0,11.0,2.0,5.0,false,90.0,20.0,M,7.2,false,,0.0,,,,82%,2.0,37.0,,0,,0,,0.0,3.0,0.0,0.0,1.0
680557,188104,1166,0,0,0.0,,0.0,4.0,2.0,2.0,1.0,false,68.0,8.0,M,6.6,false,,0.0,,,,90%,1.0,28.0,,0,,0,,0.0,0.0,0.0,1.0,1.0
9854755,162213,49937,0,0,1.0,,1.0,13.0,8.0,1.0,1.0,false,90.0,12.0,M,6.7,false,,0.0,,,1.0,10,,20.0,,0,,0,,,,,2.0,1.0
5558992,296707,106312,0,0,0.0,,0.0,,,0.0,0.0,false,11.0,15.0,F,6.6,false,,0.0,,,,100%,0.0,4.0,,0,,0,,0.0,0.0,0.0,0.0,
7231754,94050,137016,0,1,1.0,1.0,1.0,15.0,9.0,3.0,1.0,false,90.0,5.0,M,7.3,false,,0.0,,,,47,1.0,56.0,,0,,0,,1.0,1.0,,,6.0
3137233,246092,58126,0,0,1.0,1.0,,9.0,3.0,2.0,,false,68.0,8.0,M,6.7,false,,0.0,,,1.0,22,,28.0,,0,,0,,,1.0,,,1.0
2146864,221869,58795,0,0,0.0,,0.0,8.0,6.0,1.0,0.0,false,90.0,29.0,F,7.6,false,,,,1.0,,83%,0.0,15.0,,0,,1,,3.0,4.0,0.0,1.0,2.0
4479699,64176,60951,0,0,2.0,,2.0,7.0,4.0,1.0,2.0,false,76.0,8.0,M,6.3,false,,0.0,,,,47,,52.0,,0,,0,,,,,,
7179807,322631,78712,0,0,0.0,4.0,0.0,17.0,7.0,,,false,62.0,11.0,M,6.3,false,,,,,,53%,0.0,8.0,,0,,0,,0.0,1.0,0.0,3.0,4.0
3556230,255992,78442,0,0,,,,,,,,false,1.0,19.0,M,,true,,0.0,,,,8,,8.0,,0,,0,,,,,,
2827155,238497,69715,0,0,,1.0,,3.0,1.0,,,false,11.0,20.0,M,6.5,true,,0.0,,,,3,,3.0,,0,,0,,,,,,1.0
3812082,42755,45792,0,0,1.0,2.0,,17.0,12.0,,4.0,false,90.0,8.0,M,7.5,false,,0.0,,,,60,1.0,64.0,,0,,0,,,,,,8.0
918113,193375,1322,0,0,,,,2.0,2.0,,,false,28.0,9.0,D,6.9,true,0.0,0.0,,,,8,,13.0,,0,,0,,,,,,2.0
5843719,301263,111489,0,0,1.0,,,8.0,5.0,1.0,,false,90.0,13.0,M,7.2,false,0.0,0.0,,,,51,,63.0,,0,,0,,,,,3.0,4.0
4615386,277958,92645,0,0,2.0,,0.0,6.0,3.0,0.0,2.0,false,63.0,30.0,M,6.9,false,,,,,,73%,3.0,14.0,,0,,0,,1.0,2.0,,1.0,
2858598,238994,70169,0,0,,,,,,,,false,,88.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
7154047,322030,77268,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,false,12.0,10.0,M,7.2,false,,,,,,100%,4.0,5.0,,0,,0,,0.0,0.0,,1.0,
915093,5207,44829,0,0,,,,1.0,1.0,,,false,90.0,25.0,G,7.7,false,,0.0,4.0,,,10,,37.0,,0,0.0,0,,,,,,1.0
4672989,96507,92687,0,0,,,,,,,,false,,30.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
5176406,289273,100527,0,0,,,,,,,,false,,18.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
8973244,154305,166409,0,0,,,,,,,,false,,5.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
920555,193443,42709,0,0,1.0,,,5.0,2.0,1.0,,false,90.0,15.0,D,7.5,false,0.0,0.0,,,,31,,38.0,,0,,0,,,,3.0,,2.0
3618530,257115,79276,0,0,1.0,,,2.0,1.0,,1.0,false,90.0,22.0,M,7.2,false,0.0,0.0,,,,19,,24.0,,0,,0,,1.0,2.0,,2.0,
1753704,14345,45289,0,0,1.0,,1.0,7.0,3.0,4.0,2.0,false,68.0,32.0,M,6.7,false,,0.0,,,,9,,15.0,,0,,0,,,1.0,,,
2596979,232992,45895,0,0,0.0,,0.0,10.0,6.0,1.0,2.0,false,90.0,17.0,D,7.1,false,,,,,,76%,1.0,43.0,,0,,0,,0.0,1.0,,3.0,
2340470,226805,49343,0,0,,1.0,,3.0,,1.0,,false,8.0,11.0,F,6.2,true,,0.0,,,,,,,,0,,0,,,,,,
4074149,138573,85453,0,0,,,,,,,,false,,244.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
7218453,94508,77990,0,0,1.0,,1.0,5.0,2.0,2.0,1.0,false,23.0,14.0,M,6.3,true,,0.0,,,,2,,4.0,,0,,0,,,,,,
4762442,279439,79736,0,0,1.0,,,4.0,,,,false,90.0,29.0,D,6.3,false,0.0,0.0,,,,12,,20.0,,0,,0,,,,1.0,2.0,
4686816,95733,92972,0,1,,1.0,,8.0,1.0,4.0,,false,96.0,4.0,D,6.3,false,,0.0,,,,12,1.0,25.0,,0,,0,,,,2.0,,
1194348,200470,1457,0,0,2.0,,2.0,,,3.0,0.0,false,69.0,6.0,M,7.2,false,,0.0,,,,66%,3.0,14.0,,0,,0,,0.0,0.0,0.0,0.0,1.0
5649329,127041,62747,0,0,1.0,,0.0,,,1.0,3.0,false,92.0,22.0,D,6.9,false,,0.0,,,,85%,0.0,48.0,,0,,0,,0.0,0.0,0.0,1.0,2.0
1618011,209828,43094,0,0,2.0,,1.0,16.0,6.0,,1.0,false,78.0,11.0,F,6.7,false,,0.0,,,2.0,19,1.0,22.0,,0,,0,,,1.0,,,1.0
3625662,257268,78129,0,0,2.0,,1.0,9.0,6.0,,2.0,false,90.0,79.0,F,6.3,false,0.0,0.0,,,1.0,17,,19.0,,0,,0,,,,,1.0,2.0
9491885,151350,66714,0,0,,,,3.0,1.0,1.0,,false,90.0,2.0,D,6.7,false,0.0,0.0,,,,60,,69.0,,0,,0,,,,,1.0,
2862483,239091,49687,0,0,1.0,1.0,1.0,10.0,3.0,2.0,1.0,false,89.0,22.0,M,6.7,false,0.0,0.0,,,1.0,17,,21.0,,0,,0,,1.0,1.0,1.0,,1.0
2325588,226430,58267,0,0,0.0,,0.0,,,1.0,0.0,false,90.0,13.0,M,6.6,false,,0.0,,,,90%,1.0,57.0,,0,,0,,0.0,0.0,0.0,0.0,
4473384,274765,62843,0,0,4.0,4.0,3.0,15.0,6.0,1.0,1.0,true,90.0,16.0,M,7,false,,0.0,,1.0,,21,1.0,36.0,1.0,0,,0,,2.0,3.0,,1.0,1.0
1162670,199590,1342,0,0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,false,90.0,15.0,M,6.7,false,,,,,,93%,0.0,72.0,,0,,0,,0.0,0.0,,1.0,
9603923,357159,118823,0,0,,,,1.0,,,,false,13.0,22.0,M,6.7,true,0.0,0.0,,,,3,,5.0,,0,,0,,,1.0,,,
3735809,260274,53636,0,0,1.0,,1.0,,,1.0,0.0,true,90.0,4.0,M,7.1,false,,,,,,91%,3.0,66.0,,0,,0,,0.0,0.0,1.0,0.0,
1155687,199396,43418,1,2,0.0,,0.0,10.0,8.0,1.0,3.0,false,82.0,2.0,D,7.1,false,,,,,,64%,0.0,18.0,,0,,0,,0.0,0.0,,6.0,
921083,193457,46893,0,0,2.0,,1.0,6.0,4.0,1.0,1.0,false,65.0,30.0,M,6.7,false,0.0,0.0,,,,5,,8.0,,0,,0,,,,,,2.0
8954444,153035,85492,0,0,,,,,,,,false,,20.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
4689621,95794,93738,0,0,,,,,,,,false,,21.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
4853310,281700,53557,0,0,,,,4.0,4.0,,,false,21.0,8.0,M,6.6,true,0.0,0.0,,,,11,,12.0,,0,,0,,,,,1.0,3.0
2771346,237016,48471,0,1,0.0,,0.0,8.0,4.0,2.0,1.0,true,90.0,4.0,D,7.0,false,,,,,,81%,0.0,39.0,,0,,0,,0.0,0.0,,1.0,
677716,188026,44944,0,0,0.0,1.0,0.0,12.0,4.0,1.0,0.0,false,90.0,17.0,D,6.8,false,,,,,,85%,0.0,61.0,,0,,0,,0.0,0.0,0.0,1.0,2.0
7816371,115508,146086,0,0,,,,,,,,false,,6.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
2608088,233269,66415,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,false,90.0,1.0,G,6.1,false,,4.0,4.0,,,78%,0.0,15.0,,0,0.0,0,,0.0,0.0,,0.0,
563084,95,18717,0,0,,,,,,,,false,,2.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
6207972,99314,117840,0,0,,,,,,,,false,,28.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
3480634,254304,53718,0,1,0.0,,0.0,10.0,5.0,4.0,2.0,false,90.0,8.0,M,7.4,false,,,,,,87%,2.0,60.0,,0,,0,,0.0,2.0,,4.0,
7941538,104348,147867,0,0,2.0,,1.0,6.0,2.0,2.0,1.0,false,45.0,23.0,F,6.5,true,0.0,0.0,,,,2,,4.0,,0,,0,,,,,,
8600629,344818,159448,0,0,,2.0,,4.0,2.0,,1.0,false,20.0,14.0,F,6.7,true,0.0,0.0,,,,5,1.0,5.0,,0,,0,,,,,,1.0
5847256,301336,112363,0,0,,,,,,,,false,,25.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
656125,187425,19302,0,0,0.0,,0.0,14.0,9.0,1.0,3.0,false,90.0,4.0,D,6.2,false,,,,,,87%,0.0,29.0,,0,,0,,0.0,1.0,1.0,2.0,2.0
6286808,308322,119458,0,0,0.0,,0.0,9.0,5.0,3.0,3.0,false,90.0,19.0,M,6.7,false,,,,,,86%,0.0,45.0,,0,,0,,0.0,0.0,0.0,0.0,1.0
1627449,210039,55201,0,0,2.0,,,9.0,3.0,,1.0,false,90.0,27.0,D,6.5,false,,0.0,,,,20,,23.0,,0,,0,,,,,1.0,1.0
7262751,93227,79386,0,0,,,,,,,,false,,70.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
1992608,217773,58935,0,1,,,,9.0,6.0,3.0,,false,28.0,13.0,F,7.9,true,,0.0,,1.0,,8,1.0,12.0,,0,,0,,1.0,1.0,,,4.0
1543389,208147,43318,0,1,5.0,,2.0,22.0,11.0,3.0,3.0,false,90.0,10.0,M,7.9,false,,,,,,71%,3.0,33.0,,0,,0,,1.0,5.0,,1.0,
3561738,256114,78743,0,1,,3.0,,10.0,4.0,3.0,,false,90.0,5.0,M,7,false,,0.0,,,1.0,21,,27.0,,0,,0,,1.0,2.0,,2.0,4.0
9555301,155339,128676,0,0,1.0,1.0,,12.0,8.0,1.0,6.0,false,89.0,13.0,M,7.2,false,0.0,0.0,,,,10,,18.0,,0,,0,,,,,1.0,2.0
1331294,203404,50935,0,0,0.0,,0.0,7.0,5.0,1.0,1.0,false,63.0,24.0,M,6.8,false,,,,,,54%,0.0,12.0,,0,,0,,0.0,1.0,1.0,0.0,
2481163,230273,64764,0,0,0.0,,0.0,,,0.0,0.0,false,30.0,13.0,D,6.6,false,,0.0,,,,90%,0.0,9.0,,0,,0,,0.0,0.0,0.0,2.0,
3125394,245807,73257,0,0,,,,,,,,false,13.0,20.0,M,6.3,true,,0.0,,,,4,,4.0,,0,,0,,,,,,
996199,195528,35586,0,0,1.0,1.0,,19.0,7.0,3.0,2.0,false,90.0,16.0,F,5.9,false,,0.0,,,,7,,21.0,,0,,0,,1.0,2.0,,,
3951942,263644,82876,0,1,2.0,,1.0,6.0,2.0,2.0,1.0,false,70.0,23.0,M,7.2,false,,0.0,,,,21,2.0,25.0,,0,,0,,,,,,
4025243,265483,76818,0,0,0.0,1.0,0.0,8.0,4.0,1.0,1.0,false,90.0,3.0,D,8.3,false,,0.0,,1.0,,62%,1.0,15.0,,0,,0,1.0,1.0,1.0,0.0,9.0,2.0
9859191,162075,49394,0,0,1.0,,,5.0,2.0,1.0,,false,51.0,3.0,D,7.2,true,0.0,0.0,,,,59,,65.0,,0,,0,,,1.0,,,1.0
4449953,274144,60732,0,1,0.0,,0.0,,,1.0,0.0,false,90.0,8.0,M,6.7,false,,,,,,85%,0.0,35.0,,0,,0,,0.0,0.0,0.0,1.0,1.0
5675389,126406,53972,0,0,1.0,,1.0,7.0,4.0,,1.0,false,30.0,18.0,F,6.5,true,,0.0,,,,8,,10.0,,0,,0,,,1.0,,,
863070,192389,36676,0,0,1.0,,,3.0,1.0,,,false,16.0,23.0,M,6.3,true,,0.0,,,,12,,13.0,,0,,0,,,,,,1.0
2833401,238653,69852,0,0,4.0,,3.0,6.0,4.0,,,false,19.0,70.0,F,7,true,,0.0,,,,7,1.0,7.0,,0,,0,,,,,,1.0
2306424,225925,43935,0,0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,false,90.0,19.0,D,6.5,false,,,,,,57%,0.0,15.0,,0,,0,,0.0,0.0,2.0,0.0,
1419997,205588,52109,1,0,,,,4.0,1.0,2.0,,false,54.0,4.0,D,6,false,,0.0,,,,79,,84.0,,0,,0,,,,,,
9197375,118123,69895,0,0,3.0,,1.0,9.0,2.0,,1.0,false,25.0,89.0,F,6.3,true,0.0,0.0,,,,6,1.0,11.0,,0,,0,,,,,,
570453,285,1255,0,0,2.0,1.0,1.0,5.0,2.0,1.0,,false,18.0,18.0,D,6.2,true,,0.0,,,,7,,8.0,,0,,0,,,,,,1.0
