id,api_football_id,date_utc,league_id,home_team_id,away_team_id,goals_home,goals_away,status,referee_name,referee_api_id,created_at,updated_at,in_csv,in_pq,merged_rows,merged_football_data,status_norm,is_played,calendar_year,btts
315224,499995,2016-09-10 18:30:00,51,1041,1047,3,1,FT,,,,,false,true,0,false,FT,true,2016,true
621486,1324469,2025-08-22 18:45:00,129,6294,4516,1,0,FT,,,2026-03-23 22:33:48.776409,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2025,false
87946,,2013-05-05 00:00:00,33,886,876,2,3,FT,,,,,false,true,1,true,FT,true,2013,true
116851,727717,2022-05-15 10:00:00,65,329,330,3,0,FT,Luis Godinho,,2026-02-27 00:01:51.060209,2026-03-10 11:50:03.924085,true,true,0,false,FT,true,2022,false
523134,,2014-04-28 00:00:00,38,566,559,3,0,FT,,,2026-03-11 00:00:42.195406,2026-03-11 00:00:42.195406,true,false,1,true,FT,true,2014,false
181979,49936,2018-09-22 14:00:00,4,2165,59,0,1,FT,M Heywood,,2026-02-27 00:01:51.060209,2026-03-11 02:48:18.712966,true,true,0,false,FT,true,2018,false
100646184,646184,2020-11-12 00:30:00,100000073,433,423,0,1,FT,Caio Max Augusto Vieira,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2020,false
140295,695426,2021-08-30 02:00:00,20,463,468,4,1,FT,R. Touchan,,2026-02-27 00:01:51.060209,2026-03-10 12:07:22.377559,true,true,1,true,FT,true,2021,true
14440,1052569,2024-04-14 10:30:00,7,156,155,2,2,FT,M. Fabbri,,2026-02-27 00:01:51.060209,2026-03-07 22:00:06.617395,true,true,0,false,FT,true,2024,true
101574789,1574789,2026-11-21 18:30:00,119,3561,3654,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2026,
100814271,814271,2022-01-26 20:00:00,100000629,439,100002228,3,0,FT,Ronei Candido Alves,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,false
351835,1357847,2025-06-06 17:00:00,88,2005,2004,5,2,FT,Juxhin Xhaja,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,true
195886,717534,2021-11-13 15:00:00,4,2698,61,2,2,FT,A. Backhouse,,2026-02-27 00:01:51.060209,2026-03-10 12:01:53.401548,true,true,1,true,FT,true,2021,true
321306,468695,2015-10-03 19:30:00,57,4639,963,3,1,FT,,,,,false,true,0,false,FT,true,2015,true
601075,1055724,2023-09-26 18:45:00,103,2687,2696,0,2,FT,,,2026-03-23 22:31:16.252956,2026-03-23 22:31:16.252956,true,false,0,false,FT,true,2023,false
101457076,1457076,2025-09-13 22:00:00,100000722,100019907,100026525,5,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,true
246987,1238050,2025-02-09 16:00:00,16,370,386,0,0,FT,Z. Küçük,,2026-02-27 00:01:51.060209,2026-03-07 21:41:56.593636,true,true,0,false,FT,true,2025,false
219345,1387810,2025-11-23 16:15:00,9,219,212,1,1,FT,Ruddy Buquet,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,true
59801,,2013-10-26 00:00:00,25,621,4418,3,3,FT,,,,,false,true,1,true,FT,true,2013,true
341519,407150,2015-11-25 20:00:00,72,1152,1154,1,1,FT,,,,,false,true,0,false,FT,true,2015,true
556165,,2015-06-28 00:00:00,57,5147,438,1,0,FT,,,2026-03-11 00:03:55.273295,2026-03-11 00:03:55.273295,true,false,1,true,FT,true,2015,false
328274,1391449,2025-09-13 12:30:00,61,1286,1293,2,2,FT,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,true
100802563,802563,2021-11-21 15:00:00,100000758,1891,100016130,2,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2021,false
101354629,1354629,2025-05-16 00:00:00,100000243,100023310,1019,1,2,FT,J. Quiñónez,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,true
100501651,501651,2013-10-19 19:00:00,100000269,1056,1058,2,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2013,true
192703,715942,2022-04-19 18:45:00,3,27,73,1,0,FT,C. Breakspear,,2026-02-27 00:01:51.060209,2026-03-10 11:52:08.813416,true,true,1,true,FT,true,2022,false
377130,1505540,2026-10-25 00:00:00,53,1084,4616,,,NS,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,false,0,false,NS,false,2026,
101564212,1564212,2027-05-01 14:00:00,4,2691,2698,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2027,
100999031,999031,2023-07-09 15:00:00,100000245,100009187,4507,2,3,FT,L. Siukkola,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2023,true
361463,450230,2013-10-26 14:00:00,95,4987,2086,1,3,FT,,,,,false,true,0,false,FT,true,2013,true
97813,1144262,2023-12-06 23:00:00,46,989,983,3,1,FT,A. Ortiz,,2026-02-27 00:01:51.060209,2026-03-07 22:08:20.267933,true,true,0,false,FT,true,2023,true
25756,,2019-08-17 00:00:00,13,316,301,2,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2019,false
438245,,2016-10-16 00:00:00,13,320,303,0,2,FT,,,2026-03-10 23:43:38.498743,2026-03-10 23:43:38.498743,true,false,0,false,FT,true,2016,false
87856,,2012-08-12 00:00:00,33,884,887,4,1,FT,,,,,false,true,1,true,FT,true,2012,true
619709,1153354,2024-04-26 20:30:00,127,6269,4571,1,3,FT,,,2026-03-23 22:33:39.733851,2026-03-23 22:33:39.733851,true,false,0,false,FT,true,2024,true
356686,1451444,2025-12-18 20:00:00,91,1795,664,1,2,FT,Patrik Kolarić,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,true
251088,50353,2017-04-15 14:00:00,18,407,4363,3,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,false
100335863,335863,2019-07-23 22:30:00,100000501,4599,1027,1,3,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2019,true
100076047,76047,2019-09-29 16:00:00,100000104,100002154,556,2,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2019,true
349599,132518,2018-10-12 18:45:00,80,1913,1902,0,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2018,false
186710,17892,2017-02-11 15:00:00,2,46,48,0,0,FT,D Bond,,2026-02-27 00:01:51.060209,2026-03-11 02:37:47.701406,true,true,0,false,FT,true,2017,false
219462,340694,2012-08-27 18:30:00,10,219,3524,2,0,FT,,,,,false,true,0,false,FT,true,2012,false
366980,28086,2016-08-14 18:45:00,99,154,3456,2,1,FT,,,,,false,true,0,false,FT,true,2016,true
596793,,2023-04-15 00:00:00,104,5957,422,0,1,FT,D McFarlane,,2026-03-23 22:09:22.989892,2026-03-23 22:09:22.989892,true,false,0,false,FT,true,2023,false
101177214,1177214,2024-06-12 23:00:00,100000256,100016686,100004060,3,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2024,true
100690403,690403,2021-06-05 20:00:00,100000075,4370,100007774,0,0,FT,Leonilson Filho,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2021,false
186453,18156,2016-09-17 14:00:00,2,15,30,5,0,FT,,,,,false,true,1,true,FT,true,2016,false
108445,887484,2023-01-21 15:00:00,44,1177,1174,2,0,FT,K. Fellas,,2026-02-27 00:01:51.060209,2026-03-07 22:29:02.647202,true,true,0,false,FT,true,2023,false
346916,156518,2016-07-31 00:30:00,76,1752,1743,0,0,FT,,,,,false,true,0,false,FT,true,2016,false
188363,164500,2020-01-18 15:00:00,2,49,33,1,0,FT,A Woolmer,,2026-02-27 00:01:51.060209,2026-03-11 02:36:17.4364,true,true,1,true,FT,true,2020,false
367093,27998,2017-11-30 17:00:00,99,167,3461,8,3,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,true
378832,1509222,2026-11-21 12:00:00,71,1460,4717,,,NS,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,false,0,false,NS,false,2026,
234321,573297,2021-01-10 13:30:00,13,1476,1484,2,1,FT,J. Kamphuis,,2026-02-27 00:01:51.060209,2026-03-10 12:23:31.937214,true,true,2,true,FT,true,2021,true
207565,197026,2015-03-01 14:15:00,7,163,166,0,3,FT,,,,,false,true,0,false,FT,true,2015,false
101552887,1552887,2027-01-30 16:00:00,9,216,211,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2027,
100877178,877178,2022-08-27 14:00:00,100000407,6302,100005339,1,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,true
337133,507442,2014-12-28 13:10:00,69,1696,1691,0,0,FT,,,,,false,true,0,false,FT,true,2014,false
118504,601499,2021-02-06 11:00:00,65,1336,1348,2,1,FT,David Rafael Oliveira da Silva,,2026-02-27 00:01:51.060209,2026-03-10 12:21:29.336129,true,true,0,false,FT,true,2021,true
40916,,2019-09-22 00:00:00,20,470,468,0,0,FT,,,,,false,true,1,true,FT,true,2019,false
100409553,409553,2012-01-22 21:30:00,100000300,4723,1155,1,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2012,true
577374,,2012-03-10 00:00:00,76,461,462,2,0,FT,,,2026-03-11 00:06:18.776628,2026-03-11 00:06:18.776628,true,false,1,true,FT,true,2012,false
619955,989560,2023-03-03 23:05:00,127,6272,6264,0,2,FT,,,2026-03-23 22:33:41.099262,2026-03-23 22:33:41.099262,true,false,0,false,FT,true,2023,false
147336,1360721,2025-03-29 18:30:00,35,1826,1822,1,2,FT,A. Tsakalidis,,2026-02-27 00:01:51.060209,2026-03-07 21:38:45.651798,true,true,0,false,FT,true,2025,true
379383,1493431,2026-03-25 23:00:00,76,4756,5896,3,0,FT,E. Osmanovic,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2026,false
365278,1440366,2025-08-30 14:00:00,95,2609,2534,1,4,FT,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,true
101369067,1369067,2025-05-15 02:00:00,100000256,100010145,100021284,2,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,false
530159,,2014-10-17 00:00:00,39,562,566,1,2,FT,,,2026-03-11 00:01:23.686186,2026-03-11 00:01:23.686186,true,false,1,true,FT,true,2014,true
297217,147314,2018-03-31 07:00:00,38,1507,1516,1,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2018,false
100673416,673416,2021-06-12 09:00:00,100000191,100003762,100003752,1,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2021,true
276319,713028,2022-04-16 18:00:00,27,4428,664,0,1,FT,P. Raczkowski,,2026-02-27 00:01:51.060209,2026-03-10 11:52:27.113583,true,true,1,true,FT,true,2022,false
148178,642389,2020-12-13 13:00:00,35,1827,1821,0,6,FT,A. Vatsios,,2026-02-27 00:01:51.060209,2026-03-10 12:25:50.719973,true,true,0,false,FT,true,2020,false
16291,1063239,2024-02-27 19:30:00,8,183,187,2,3,FT,K. Bonacina,,2026-02-27 00:01:51.060209,2026-03-07 22:03:57.013165,true,true,0,false,FT,true,2024,true
198640,203878,2015-01-03 17:00:00,5,101,109,1,0,FT,,,,,false,true,0,false,FT,true,2015,false
81010,,2014-07-30 00:00:00,31,798,805,0,0,FT,,,,,false,true,1,true,FT,true,2014,false
369125,212834,2016-09-25 14:00:00,101,3956,1347,0,3,FT,,,,,false,true,0,false,FT,true,2016,false
73530,,2024-02-01 00:00:00,28,729,707,0,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2024,false
100103765,103765,2018-06-10 11:00:00,100000297,100002802,100002795,1,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2018,false
100564042,564042,2020-09-24 09:00:00,100000588,100008013,100012527,0,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2020,false
101519618,1519618,2026-08-20 12:00:00,100000328,100014287,100025755,3,2,HT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,OTHER,false,2026,
100162887,162887,2018-08-18 09:30:00,100000368,5981,100004203,4,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2018,false
100162885,162885,2018-08-15 11:45:00,100000368,100004207,100004206,2,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2018,true
624889,1030117,2023-11-09 12:00:00,133,6335,6343,4,0,FT,,,2026-03-23 22:34:11.078269,2026-03-23 22:34:11.078269,true,false,0,false,FT,true,2023,false
101552629,1552629,2027-02-26 19:00:00,10,230,3532,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2027,
114620,711920,2021-07-26 16:30:00,61,1278,1298,2,2,FT,Y. Ivanov,,2026-02-27 00:01:51.060209,2026-03-10 12:09:58.589321,true,true,0,false,FT,true,2021,true
450670,,2019-02-02 00:00:00,18,422,417,1,3,FT,M Roncone,,2026-03-10 23:49:11.764172,2026-03-10 23:49:11.764172,true,false,0,false,FT,true,2019,true
107076,1202818,2025-05-17 15:00:00,43,1165,1160,2,1,FT,P. Pavlešić,,2026-02-27 00:01:51.060209,2026-03-07 21:34:51.474834,true,true,0,false,FT,true,2025,true
620614,1237163,2024-09-20 01:00:00,128,6274,6280,2,1,FT,,,2026-03-23 22:33:44.881294,2026-03-23 22:33:44.881294,true,false,0,false,FT,true,2024,true
101029201,1029201,2023-06-14 22:30:00,100000501,1080,4598,0,3,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2023,false
101543389,1543389,2026-06-06 15:30:00,100000166,100000828,100004170,3,3,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2026,true
100501272,501272,2016-03-19 19:30:00,100000269,4605,1063,1,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2016,false
100727248,727248,2021-08-28 17:00:00,100000407,6299,6302,0,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2021,false
139486,981023,2023-06-11 02:30:00,20,463,485,1,1,FT,I. Pekmic,,2026-02-27 00:01:51.060209,2026-03-07 22:19:06.453328,true,true,1,true,FT,true,2023,true
101499500,1499500,2026-07-04 18:30:00,100000131,100002427,100000468,0,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2026,false
627276,1334195,2025-02-05 20:45:00,137,6380,6384,0,0,FT,,,2026-03-23 22:34:37.128997,2026-03-23 22:34:37.128997,true,false,0,false,FT,true,2025,false
100826764,826764,2022-03-27 11:00:00,100000549,100015629,100011078,2,0,FT,S. Wiinikka,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,false
135685,930384,2022-08-10 17:30:00,60,1673,1672,0,1,FT,A. Mashala,,2026-02-27 00:01:51.060209,2026-03-10 11:46:08.460982,true,true,0,false,FT,true,2022,false
319363,100540,2018-11-29 11:30:00,56,1571,4626,2,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2018,true
368942,1486789,2025-11-29 12:30:00,100,5747,3920,0,3,FT,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,false
334770,433343,2015-09-20 01:00:00,67,1788,1789,2,1,FT,,,,,false,true,0,false,FT,true,2015,true
100322683,322683,2020-08-14 18:00:00,100000165,5181,5198,4,4,FT,G. Einarsson,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2020,true
100486252,486252,2015-06-09 13:00:00,100000598,100008093,100012666,3,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2015,true
584267,,2021-10-21 00:00:00,76,475,463,2,3,FT,,,2026-03-11 00:06:18.776628,2026-03-11 00:06:18.776628,true,false,1,true,FT,true,2021,true
128735,657524,2021-04-03 15:15:00,42,1544,1543,3,2,FT,Khamis Al Marri,,2026-02-27 00:01:51.060209,2026-03-10 12:16:37.194728,true,true,0,false,FT,true,2021,true
443915,,2018-03-03 00:00:00,15,363,348,2,3,FT,,,2026-03-10 23:46:04.955537,2026-03-10 23:46:04.955537,true,false,0,false,FT,true,2018,true
100649527,649527,2020-12-16 14:25:00,100000504,1355,938,1,0,FT,Sultan Al-Harbi,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2020,false
331695,145377,2018-04-20 20:30:00,64,1132,1120,4,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2018,true
100228572,228572,2016-08-21 14:30:00,100000411,100005413,100005414,2,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2016,true
131068,1168418,2024-04-15 14:00:00,77,1596,1597,2,1,FT,R. Venkatesh,,2026-02-27 00:01:51.060209,2026-03-07 21:59:53.775004,true,true,0,false,FT,true,2024,true
95336,1158951,2024-11-06 19:00:00,28,729,695,0,2,FT,P. Dóvalo,,2026-02-27 00:01:51.060209,2026-03-07 21:47:18.424229,true,true,1,true,FT,true,2024,false
134871,653162,2020-12-27 13:30:00,48,1646,1659,1,3,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2020,true
327531,496946,2017-05-14 11:00:00,61,1278,4674,1,1,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,true
104105,317249,2020-12-13 00:30:00,58,1095,1093,1,0,FT,G. Vargas,,2026-02-27 00:01:51.060209,2026-03-10 12:25:53.808063,true,true,0,false,FT,true,2020,false
250203,207525,2012-08-25 14:00:00,18,418,4361,3,0,FT,,,,,false,true,0,false,FT,true,2012,false
81258,,2015-07-11 00:00:00,31,4476,792,2,3,FT,,,,,false,true,1,true,FT,true,2015,true
147828,1014646,2023-04-26 15:00:00,35,1820,1824,0,2,FT,A. Sidiropoulos,,2026-02-27 00:01:51.060209,2026-03-07 22:22:21.253703,true,true,0,false,FT,true,2023,false
377186,1384224,2026-02-21 17:00:00,54,1239,1233,0,5,FT,F. Malarik,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2026,false
369833,1479493,2025-10-19 14:00:00,101,4007,5825,2,0,FT,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,false
552027,,2020-11-01 00:00:00,56,903,908,1,1,FT,,,2026-03-11 00:03:23.216246,2026-03-11 00:03:23.216246,true,false,1,true,FT,true,2020,true
220333,340045,2014-12-12 19:00:00,10,225,3538,2,0,FT,,,,,false,true,0,false,FT,true,2014,false
604817,1391784,2026-03-06 17:00:00,108,6010,6005,,,CANC,,,2026-03-23 22:31:38.929706,2026-07-04 23:56:56.280444,true,false,0,false,CANC,false,2026,
49781,,2016-09-22 00:00:00,22,531,524,0,0,FT,,,,,false,true,1,true,FT,true,2016,false
100521650,521650,2014-06-09 15:30:00,100000245,100009181,4509,3,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2014,false
101021247,1021247,2023-04-11 16:15:00,100000598,100012681,100012663,3,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2023,false
100485952,485952,2016-03-13 16:00:00,100000598,100012683,100012680,2,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2016,true
351101,225935,2017-11-12 14:00:00,88,1997,1980,0,3,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,false
308555,78408,2019-10-07 01:00:00,46,985,987,2,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2019,true
100550092,550092,2017-08-30 21:00:00,100000338,100003640,6385,2,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2017,true
572127,,2014-03-29 00:00:00,75,799,797,2,1,FT,,,2026-03-11 00:05:42.719571,2026-03-11 00:05:42.719571,true,false,1,true,FT,true,2014,true
58998,1042079,2023-09-23 16:00:00,24,587,585,1,0,FT,P. Kukuian,,2026-02-27 00:01:51.060209,2026-03-07 22:13:37.63256,true,true,0,false,FT,true,2023,false
596430,,2025-04-12 00:00:00,104,422,5960,1,0,FT,J Curran,,2026-03-23 22:09:08.994347,2026-03-23 22:09:08.994347,true,false,0,false,FT,true,2025,false
104176,1162052,2024-02-03 18:00:00,64,1118,1113,1,1,FT,M. Palomino,,2026-02-27 00:01:51.060209,2026-03-07 22:05:33.60418,true,true,0,false,FT,true,2024,true
100974626,974626,2023-02-12 11:00:00,100000297,100002863,100010087,1,0,FT,W. Ketkam,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2023,false
146458,880285,2023-04-05 15:00:00,36,1800,1796,1,1,FT,D. Starý,,2026-02-27 00:01:51.060209,2026-03-07 22:24:10.768654,true,true,0,false,FT,true,2023,true
619674,1153308,2024-03-18 23:00:00,127,4571,4573,1,1,FT,,,2026-03-23 22:33:39.733851,2026-03-23 22:33:39.733851,true,false,0,false,FT,true,2024,true
139585,816781,2022-04-03 23:30:00,20,480,484,2,4,FT,J. Dickerson,,2026-02-27 00:01:51.060209,2026-03-10 11:53:24.685626,true,true,1,true,FT,true,2022,true
180585,461495,2015-12-19 15:00:00,4,2691,82,4,2,FT,,,,,false,true,0,false,FT,true,2015,true
101371549,1371549,2025-04-19 10:00:00,100000277,100019485,100019484,4,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,true
100823675,823675,2022-05-14 09:00:00,100000668,100007970,100007995,2,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,true
434928,,2019-02-08 00:00:00,12,291,274,0,3,FT,,,2026-03-10 23:42:13.386995,2026-03-10 23:42:13.386995,true,false,0,false,FT,true,2019,false
255476,328052,2020-09-02 23:30:00,19,2790,456,1,1,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2020,true
196708,876506,2023-03-25 15:00:00,4,63,86,1,3,FT,D. Drysdale,,2026-02-27 00:01:51.060209,2026-03-07 22:24:49.562268,true,true,1,true,FT,true,2023,true
210315,731918,2022-04-23 16:00:00,7,159,161,3,1,FT,S. Sozza,,2026-02-27 00:01:51.060209,2026-03-10 11:51:52.846569,true,true,1,true,FT,true,2022,true
628636,1467586,2025-10-20 22:00:00,140,6428,6426,4,1,FT,,,2026-03-23 22:34:50.043411,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2025,true
83830,,2012-11-19 00:00:00,32,847,4489,2,1,FT,,,,,false,true,1,true,FT,true,2012,true
344807,1382041,2025-10-24 18:00:00,73,302,1472,4,2,FT,Robin Hensgens,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,true
261899,414293,2015-03-22 05:00:00,21,494,495,0,0,FT,,,,,false,true,2,true,FT,true,2015,false
100218732,218732,2019-03-30 13:00:00,100000400,100005214,100005199,3,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2019,true
100224212,224212,2016-05-11 13:00:00,100000400,100005214,100005198,0,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2016,false
100829383,829383,2022-04-18 15:00:00,100000114,4462,4457,0,1,FT,M. Strömbergsson,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,false
349082,1327266,2025-09-27 23:00:00,76,1735,1734,0,1,FT,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,false
275246,117079,2018-07-30 16:00:00,27,656,658,0,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,1,true,FT,true,2018,false
618379,1331303,2025-06-15 18:30:00,125,6257,6234,0,2,FT,,,2026-03-23 22:33:20.257043,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2025,false
179302,462433,2013-09-14 14:00:00,4,67,58,2,2,FT,,,,,false,true,0,false,FT,true,2013,true
340753,407724,2014-02-16 20:30:00,72,4720,1153,0,0,FT,,,,,false,true,0,false,FT,true,2014,false
198030,204788,2013-04-20 14:00:00,5,118,120,1,1,FT,,,,,false,true,0,false,FT,true,2013,true
270496,711512,2022-05-07 13:30:00,24,588,4410,1,0,FT,A. Amelin,,2026-02-27 00:01:51.060209,2026-03-10 11:50:47.27529,true,true,1,true,FT,true,2022,false
241435,182651,2019-07-27 18:00:00,15,1438,360,0,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2019,false
575383,,2022-06-28 00:00:00,75,820,795,2,0,FT,,,2026-03-11 00:05:42.719571,2026-03-11 00:05:42.719571,true,false,1,true,FT,true,2022,false
53328,,2013-10-20 00:00:00,23,560,552,3,2,FT,,,,,false,true,1,true,FT,true,2013,true
135675,930374,2022-08-06 13:00:00,60,1675,1683,1,0,FT,J. Chavani,,2026-02-27 00:01:51.060209,2026-03-10 11:46:33.97258,true,true,0,false,FT,true,2022,false
101368566,1368566,2025-06-21 23:30:00,100000256,100010096,100004039,1,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,false
196864,1216989,2024-08-31 14:00:00,4,85,92,0,1,FT,S. Simpson,,2026-02-27 00:01:51.060209,2026-03-07 21:52:27.929835,true,true,0,false,FT,true,2024,false
163862,812575,2021-11-27 12:00:00,100,3559,3790,1,1,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2021,true
291582,1164619,2024-06-08 14:00:00,33,4514,4513,1,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2024,false
624888,1030119,2023-11-09 12:00:00,133,6342,6322,1,1,FT,,,2026-03-23 22:34:11.078269,2026-03-23 22:34:11.078269,true,false,0,false,FT,true,2023,true
279928,16322,2017-04-01 14:00:00,29,752,4451,1,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,false
