id,fixture_id,team_id,player_id,player_name,is_starter,position,number,captain,minutes,rating
5028015,286026,825,98845,Wang Hanlin,false,D,28.0,false,,
1166063,199684,114,1457,Denis Suárez,false,M,6.0,false,,
3285825,249598,404,36188,Toby Sibbick,false,D,21.0,false,,
9933599,368023,224,50085,Clément Grenier,true,,,false,,
8200290,338253,1695,153748,O. Hanzouli,false,,22.0,false,,
1492072,206985,166,52581,Etrit Berisha,false,,1.0,false,,
6194461,99482,1012,117948,Galo Corozo,false,M,26.0,false,,
5420609,147847,1820,104707,Panagiotis Avgerinos,true,G,68.0,false,90.0,6.2
10018182,370118,4221,216281,A. Ait Afkir,false,,7.0,false,,
9314191,148403,406,75677,Mohammed Diomande,true,M,10.0,false,,
9909327,367245,159,53755,Samir Handanovič,true,G,1.0,true,90.0,6.8
791468,190482,64,45789,P. Lane,false,F,32.0,false,9.0,6.5
6642181,110991,1218,126936,M. Kabha,true,,8.0,false,,
1716306,212034,3448,56033,A. D'Angelo,true,M,8.0,false,,
8934653,151848,1928,49085,Wissam Ben Yedder,true,F,9.0,false,62.0,7.2
6080710,305122,1181,48689,Jeffren Suarez,true,F,46.0,false,,
7232417,94065,941,69369,Leandro Vilela,true,M,31.0,false,90.0,6.9
5815397,133095,1628,61198,Seif Teka,true,D,28.0,false,,
7657069,114105,1284,132249,Andrii Kozhukhar,true,G,23.0,false,90.0,6.7
9991915,369003,230,62071,Luan Gadegbeku,false,M,19.0,false,,
3544402,255729,2790,69975,Carlos Eduardo,true,M,96.0,false,64.0,6.2
1822922,213802,192,55055,Luca Vignali,true,D,28.0,false,82.0,7.0
9475410,152458,782,63497,Zidan Sertdemir,false,M,21.0,false,19.0,6.9
6711362,315253,1045,72507,T. Viudez,true,,,false,,
8141363,120444,1413,151577,J. Amoah,true,,,false,,
2307772,225962,272,63017,Jordan Torunarigha,true,D,25.0,false,90.0,8.8
4195843,268169,569,46136,Alfons Sampsted,true,D,3.0,false,90.0,7.2
9041751,157796,1984,50495,B. Miovski,true,F,20.0,false,89.0,6.9
3622786,257207,456,79324,Jhon Jhon,true,M,10.0,false,62.0,7.2
768188,2089,40,36646,Jimmy Dunne,true,D,3.0,false,90.0,7.2
4186906,267936,4391,86164,Mathias Bringaker,false,F,20.0,false,,
7411530,324947,1268,139449,E. Yunuszadə,false,,32.0,false,,
6306861,98285,991,120371,Jefferson Solano,true,,11.0,false,,
9903159,367101,3450,196009,E. Fantini,false,,14.0,false,,
4327813,270972,585,88971,A. Kudravets,false,G,47.0,false,,
6306181,98910,988,80109,Santiago Moreno,true,,30.0,false,,
1555938,208429,159,53430,J. Biabiany,false,F,11.0,false,,
5195471,289779,4504,101039,J. Nyberg,false,,6.0,false,,
7037132,129586,1563,133517,D. Shojaeian,false,,15.0,false,,
847585,191959,47,35000,J. Jones,true,G,1.0,true,90.0,6.7
8240803,120961,1430,154277,L. De Smet,true,M,80.0,false,90.0,6.9
6705584,315061,1045,93221,I. Alonso,true,,,false,,
610975,186178,27,1334,J. Bennett,false,D,12.0,false,,
4436852,273778,645,45826,Victor Pálsson,true,M,6.0,false,,
7705006,130752,1589,1561,J. Mutch,false,M,19.0,false,,
5785274,133565,1636,111230,Ahmed Said,true,M,8.0,false,,
7690898,329221,1591,144441,O. Sail,false,G,20.0,false,,
10028696,165266,1475,67098,Jonathan Mulder,false,D,36.0,false,50.0,6.7
5282076,292174,4516,102932,A. Robinson,true,,4.0,false,,
2853444,26207,328,69653,Tomás Silva,true,D,82.0,false,90.0,7.2
3590063,37044,437,78967,Vítor Jacaré,false,F,29.0,false,15.0,7.0
2311629,226069,290,63149,Eduard Löwen,true,M,17.0,false,90.0,6.6
6819935,143442,1773,129290,Y. Hernandez,true,,,false,,
5344121,293741,4524,104067,L. Stevanović,false,,16.0,false,,
7803317,115810,1327,145949,I. Ćorković,false,D,4.0,false,,
1891070,214955,245,58063,G. Pujol,false,,28.0,false,,
9611928,357309,532,84629,A. Zaldivar,true,,14.0,false,,
3868750,261314,507,82846,Keigo Higashi,true,,38.0,false,,
5430636,147617,1826,104502,Christos Belevonis,false,M,8.0,false,19.0,6.7
1198447,200584,110,49562,Jon Moncayola,true,M,27.0,false,90.0,6.7
9576660,158864,955,76935,Vina,true,M,29.0,false,77.0,7.3
3596671,37186,434,78463,Andrey,true,M,7.0,false,82.0,7.0
784511,190309,40,43038,Samuel Field,true,M,8.0,false,90.0,7.3
7851464,331221,1114,147063,Brayan Guevara,false,,26.0,false,,
7381182,324123,1092,139313,Agustin Mansilla,false,,10.0,false,,
10026462,165355,314,67035,Thijs van Leeuwen,false,M,37.0,false,,
7139659,321686,952,78380,Diego Jardel,true,,,false,,
9633759,161708,25,19311,Jordan Hugill,true,F,9.0,false,78.0,6.6
6817452,143928,1772,130083,Víctor Medina,true,,,false,,
2340816,226814,264,62248,Koen Casteels,true,G,1.0,true,90.0,6.3
7155823,322073,963,78256,Rodrigues,true,D,13.0,false,90.0,7.0
5129239,288430,859,100312,U. Meleke,false,D,3.0,false,,
2105174,220608,3745,60664,J. Guihoata,true,,13.0,false,,
15540,169741,14,1100,R. Vlaar,true,,4.0,false,,
560658,31,9,1255,Ashley Young,true,D,18.0,false,90.0,7.2
8506210,344489,1469,66736,J. Respen,true,,17.0,false,,
2904308,240217,348,44810,Cyriac,false,,15.0,false,,
8161615,336670,1696,152260,N. Hamed,true,,,false,,
1851996,16302,193,52673,Marius Marin,true,M,8.0,false,90.0,7.6
3600721,256726,430,79528,Alan Franco,true,D,28.0,false,72.0,7.3
6566941,312944,1034,125492,Milton Benítez,true,,,false,,
5436690,147292,1824,65031,A. Čerin,true,M,16.0,false,62.0,6.3
8796171,141632,1718,162460,C. François,true,,23.0,false,,
4378255,272327,619,62851,André Ramalho,true,D,15.0,false,90.0,7.4
1092795,197651,92,47471,I. Fletcher,false,F,20.0,false,66.0,7.7
8711395,347194,1717,161972,Aaron King,true,,18.0,false,,
7323326,104118,1095,138342,Samuel Pozo,false,,25.0,false,,
7849118,331155,4681,128452,Gonzalo Maulella,true,,4.0,false,,
9279153,149348,261,44262,Christopher Nkunku,true,M,18.0,false,65.0,6.9
3045219,243742,370,72478,I. Promise,true,,20.0,false,,
7890145,105415,1134,116717,Alfonso Barco,false,M,44.0,false,,
2180896,222811,3538,36508,Mamadou Thiam,false,F,10.0,false,13.0,6.7
3142367,246214,4349,43086,D. Ndong,true,M,11.0,false,90.0,6.9
9559266,356906,707,50697,Franco Mastantuono,true,F,30.0,false,90.0,7.0
6545197,134403,1646,124340,L. Saïdi,false,,,false,,
9907000,367191,175,55055,Luca Vignali,true,,2.0,false,,
248290,176563,50,35848,L. Angol,false,F,24.0,false,,
5575599,125708,936,106367,Abdullah Al-Salem,false,F,17.0,false,1.0,
3072138,244489,4340,52150,S. Bakış,false,F,12.0,false,7.0,6.7
4710789,96259,713,94443,Gaspar Servio,true,G,23.0,false,90.0,7.2
7174333,322503,945,77952,Rafael Costa,false,F,18.0,false,,
4030124,265618,528,84663,Julián Velázquez,true,D,6.0,false,90.0,7.4
5589834,125579,936,100703,D. Velkoski,true,D,14.0,false,90.0,6.2
866500,192485,73,1497,M. Mandron,true,D,12.0,false,70.0,7.2
5244553,291181,890,102113,P. Piirainen,false,G,25.0,false,,
1568400,208708,154,54108,Mohamed Fares,true,D,93.0,false,90.0,7.0
1749106,14237,162,54988,Matteo Lovato,false,D,66.0,false,,
1156095,199407,112,48348,Dani Giménez,false,,1.0,false,,
9361716,355979,1872,61918,Mohamed Bouchouari,true,D,34.0,false,90.0,6.4
481857,183203,9,43035,Tom Davies,true,M,26.0,false,90.0,5.9
179568,174645,71,19293,D. Bowditch,true,,9.0,false,,
7448447,113420,1274,140325,E. Alicanov,true,,14.0,false,,
2446884,229347,265,64112,Arne Feick,true,D,28.0,false,90.0,7.5
843894,191856,54,34962,Lucas Akins,true,M,10.0,false,90.0,7.3
3830967,139159,463,81786,Déiber Caicedo,false,F,23.0,false,10.0,7.0
4758370,279352,712,94705,Rodrigo Castillo,true,F,30.0,false,90.0,7.2
4941302,284108,783,97569,Sofus Berger,false,M,21.0,false,16.0,6.5
8356163,341294,1150,118386,Enson Rodriguez,false,,,false,,
8925754,349690,1985,160208,R. Rugins,false,M,7.0,false,,
5513900,145805,1796,105728,Jakub Křišťan,false,,19.0,false,,
8521467,124381,310,53081,Zakaria Eddahchouri,false,M,14.0,false,,
10007965,164232,4032,212768,João Varudo,true,,13.0,false,,
3529179,255390,432,52144,Marcos Paulo,true,F,32.0,false,76.0,6.9
5242455,291122,882,101839,J. Tiainen,false,,31.0,false,,
7072238,319974,423,135062,Leandro Ferreira,true,,,false,,
9808854,157826,46,19300,L. Joao,true,F,9.0,false,76.0,6.3
7263527,93245,940,136310,Marcondes,false,D,23.0,false,,
531600,184540,14,43684,Jaden Philogene-Bidace,false,M,32.0,false,,
6801663,144009,1768,119868,G. Leiva,true,,,false,,
3439194,253343,431,44083,Felipe,false,,,false,,
6099799,108630,1175,116937,K. Andreou,false,F,14.0,false,,
3271020,249212,401,74745,E. Ambrose,true,D,25.0,false,90.0,6.9
74063,171509,23,1771,Anthony Knockaert,false,,24.0,false,,
5039916,286295,823,98092,Zang Yifeng,false,M,7.0,false,,
8766017,348737,1723,66387,V. Vermeer,false,,30.0,false,,
2212842,19849,225,59173,Clement Vidal,true,D,5.0,false,90.0,6.2
7116161,321112,4637,135454,Montoya,true,,,false,,
1496081,207076,170,52473,L. Ariaudo,false,,3.0,false,,
197403,175145,61,35247,R. Vincelot,true,,4.0,false,,
1568076,208700,3456,54529,Ćazim Suljić,false,M,14.0,false,,
9162270,116310,1347,149147,Diego Raposo,true,M,11.0,false,,
9995677,369509,335,69334,Nuno Macedo,false,,,false,,
5848654,301371,1541,112709,Ahmed Rashed Ali,true,,10.0,false,,
4438576,273826,650,54028,M. Piccinocchi,false,M,18.0,false,,
6496874,311032,4584,123544,Z. Boulakhoua,true,,,false,,
6121294,108124,1182,49319,Francis Uzoho,false,G,23.0,false,,
7057860,128829,1566,74285,Bouly Junior Sambou,false,,40.0,false,,
3528380,255373,965,68973,Jean Cleber,true,M,15.0,false,65.0,7.0
2582046,232577,1472,66190,M. El Makrini,true,,21.0,false,,
7901877,105219,1129,80767,Raúl Fernández,true,G,1.0,false,96.0,6.7
2722086,235653,314,54485,Marko Pjaca,false,F,7.0,false,53.0,6.6
1598786,209398,159,1805,Alexis Sánchez,false,F,7.0,false,,
5443944,295168,1821,77179,Rodinei,true,D,23.0,false,90.0,7.6
3537253,255570,954,78444,Mailson,false,G,1.0,false,,
4333629,271103,608,89198,Nikita Generalov,false,G,81.0,false,,
3799708,139431,478,80616,Stefan Frei,true,G,24.0,false,90.0,6.9
7064103,319760,1561,115487,M. Hazbavi,true,,55.0,false,,
831733,191518,74,42147,B. Halliday,true,D,2.0,false,90.0,6.8
5216807,290393,882,101105,J. Länsitalo,true,,31.0,false,,
6950841,111385,1240,132516,A. Fiala,true,F,18.0,false,61.0,7.3
6647223,111118,1221,126960,D. Lababedy,true,D,17.0,false,,
7258538,93893,944,78520,Lucas Pereira,false,G,12.0,false,,
2962894,241836,1443,71472,Anton Tanghe,true,D,33.0,false,,
1465334,206378,118,53129,Baïla Diallo,true,D,22.0,false,45.0,6.5
5494313,146448,1800,105185,J. Hanuš,true,G,1.0,false,,
2046568,18165,220,59656,Warren Kamanzi,false,D,12.0,false,,
370625,180084,64,34927,M. Tubbs,true,,14.0,false,,
6316210,98544,988,119458,Luis Alejandro Paz,true,M,19.0,false,90.0,6.6
8559009,123751,1466,71553,Evangelos Patoulidis,false,M,42.0,false,19.0,6.6
3079603,244695,386,68122,Marcio Mossoró,true,M,8.0,false,82.0,6.8
4806035,280575,737,67221,Aslak Fonn Witry,true,D,16.0,false,90.0,8.1
9819806,153537,62,36403,Nik Tzanev,true,,13.0,false,,
1890531,214940,245,58063,G. Pujol,false,,28.0,false,,
4212100,268588,566,87032,Anton Skipper,true,D,31.0,false,65.0,7.0
1891061,214955,245,57875,R. Mater,true,,25.0,false,,
8177683,137174,1693,152085,A. Mazni,true,,,false,,
5353571,294025,1816,68243,Rodrigo Galo,true,,12.0,false,,
5435436,147261,1824,73482,Y. Lodygin,false,G,1.0,false,,
4505811,275367,657,91250,J. Tosik,false,D,24.0,false,,
3578747,256487,2789,77295,Luan,false,D,13.0,false,,
4108137,138015,541,48014,Gustavo Cabral,true,D,22.0,false,90.0,7.5
4630255,278366,723,93243,Guillermo Acosta,true,M,8.0,true,90.0,7.4
3530978,255431,437,72807,Fernandão,false,F,20.0,false,,
2569738,232235,307,66087,D. Disveld,false,,21.0,false,,
411704,181230,82,34888,M. Connolly,true,,6.0,false,,
5463419,295690,1796,62892,J. Kliment,false,F,9.0,false,,
3383582,252065,4358,43875,Lucas De Bolle,true,,23.0,false,,
1744887,14150,155,55908,Mateus Lusuardi,false,D,47.0,false,,
3416921,252794,433,76835,Ygor,true,,,false,,
1674850,211068,172,44565,Tijjani Reijnders,true,M,14.0,false,90.0,6.6
3560375,256084,423,74203,Eduardo Bauermann,true,D,3.0,false,89.0,7.0
4682790,96725,700,84476,Edwin Cardona,true,M,8.0,false,90.0,9.9
381400,180384,68,41688,M. Oakley,true,,8.0,false,,
6964556,112938,1251,132680,M. Vrbanec,false,M,13.0,false,,
5376377,294659,1826,69899,E. Mihaj,true,D,66.0,false,,
9053306,351120,1969,62739,Alessandro Schöpf,false,,18.0,false,,
5192808,289701,4505,101349,J. Okafor,true,,15.0,false,,
