id,name,api_football_id,fd_name,rating_mu,rating_sigma,in_csv,in_pq
6167,Szeged 2011,2418,,1482.9687698985883,8.330337049779573,true,false
100004584,Blue Eagles,4584,,1500.0,,false,false
3863,Muret,9947,,1375.2852623943577,350.0,true,true
100012668,Bakaridjan,12668,,1500.0,,false,false
100017911,Nan City,17911,,1500.0,,false,false
100005022,Farashganj,5022,,1500.0,,false,false
840,Ceahlaul,,Ceahlaul,1460.119632457884,344.93257189389027,true,true
100022469,Deportiva Agropecuaria,22469,,1500.0,,false,false
100004142,Smiltene,4142,,1500.0,,false,false
4319,Reus,729,,1438.0559063624016,48.705933414528566,true,true
4499,Gloria Lunca Teuz Cermei,6868,,1747.4698449240427,350.0,true,true
5487,Strasbourg Elsau,13711,,1500.0,350.0,true,true
2750,Norwich United,8887,,1447.5004829397005,350.0,true,true
5120,Fleet Spurs,12140,,1500.0,350.0,true,true
100011375,Minasoro FV,11375,,1500.0,,false,false
100018503,HaPK Edustus,18503,,1500.0,,false,false
100021306,Speranis Nisporeni,21306,,1500.0,,false,false
4342,Orduspor,11104,,1500.0,350.0,true,true
6390,Mictlán,3644,,1578.0888822160407,13.501307192079251,true,false
2269,Newhaven,8877,,1168.8848400946993,338.7130163808697,true,true
100017186,Deportivo Pinozá,17186,,1500.0,,false,false
100011464,Kashiwa Reysol U18,11464,,1500.0,,false,false
100016130,College 1975,16130,,1500.0,,false,false
100013786,Saint Avold et Naborienne,13786,,1500.0,,false,false
2215,Crawley Green,8758,,700.8050694203766,335.2667244777453,true,true
100020120,Boreas Ajdovščina,20120,,1500.0,,false,false
532,Monterrey,2282,Monterrey,1563.6350475407364,2.4676352914443993,true,true
997,Huila,1130,,1510.384423691143,3.988211514629939,true,true
4677,Borac Cacak,2649,,1446.7736953519598,8.074780723380792,true,true
1251,Celje,4360,,1532.6660803991597,3.240225522269682,true,true
5423,Val d'Ize,13751,,1500.0,350.0,true,true
6150,Sagamihara,4324,,1403.9158760093947,152.94000361458882,true,false
2691,Barnet,1369,,1496.8449665049773,2.2386607331469563,true,true
100003880,Kotayk,3880,,1500.0,,false,false
100010900,Piteå W,10900,,1500.0,,false,false
100005667,Jilin Baijia,5667,,1500.0,,false,false
100004955,Parndorf,4955,,1500.0,,false,false
5187,Juvenes / Dogana,5302,,1500.0,350.0,true,true
100013555,I-HK M09,13555,,1500.0,,false,false
100013114,Olaria,13114,,1500.0,,false,false
6529,Congo DR U23,17121,,1376.2650775379786,334.1776999081501,true,false
5349,RSV Eintracht,14754,,1161.329269919233,303.1919752334097,true,true
5332,Sportfreunde Dorfmerkingen,1640,,1230.9400492465911,350.0,true,true
100018901,Midwest United,18901,,1500.0,,false,false
100004377,NŠ Drava,4377,,1500.0,,false,false
2684,Chippenham Town,8147,,2059.2499800511705,305.0057543706131,true,true
3337,Leioa,9397,,929.0543664086391,350.0,true,true
100014250,Timok Zaječar,14250,,1500.0,,false,false
100014451,Adria,14451,,1500.0,,false,false
100018518,Inter Turku II,18518,,1500.0,,false,false
2528,Hayes & Yeading United,7720,,1698.1510097999685,306.86222282189414,true,true
5764,Penalva Castelo,4781,,1367.6320972379965,350.0,true,true
100005687,Suqian Zhongrui,5687,,1500.0,,false,false
100006655,Akropolis,6655,,1500.0,,false,false
3348,CF Rusadir,15525,,1376.2650775379786,350.0,true,true
2435,Torpoint Athletic,12080,,1620.437069756936,296.7944973802915,true,true
100025661,Peräkylän Pallo,25661,,1500.0,,false,false
100001406,SK Vorwarts Steyr,1406,,1500.0,,false,false
1168,HNK Hajduk Split,608,,1554.1761094357203,3.1141283016234693,true,true
3430,SV Babelsberg 03,1622,,1374.1448041741742,350.0,true,true
100003947,Juventud Unida Univ.,3947,,1500.0,,false,false
4622,Gostaresh,2735,,1498.726490841722,350.0,true,true
100023005,MuurY,23005,,1500.0,,false,false
3778,Châteaubriant,9272,,1601.8082317543078,350.0,true,true
804,Shanghai Shenxin,,Shanghai Shenxin,1472.3092046717718,29.353829481549063,true,true
6292,Marineros de Puntarenas,15558,,1629.9780599680846,115.26497038060299,true,false
100026357,Al Ula,26357,,1500.0,,false,false
100010203,Charlestown City Blues,10203,,1500.0,,false,false
6122,Ansan Greeners,2758,,1460.663481631225,12.90670009459569,true,false
100020144,Ižakovci,20144,,1500.0,,false,false
100005236,Al Hilal Kadougli,5236,,1500.0,,false,false
100013905,Ayutla,13905,,1500.0,,false,false
100022382,FC Mahasarakham,22382,,1500.0,,false,false
5236,Droitwich Spa,21513,,1309.4833910213692,338.8628955923528,true,true
100013556,IFK Jakobstad,13556,,1500.0,,false,false
1590,Sydney,943,,1512.2095351096077,3.572578450594167,true,true
100020648,Western Suburbs,20648,,1500.0,,false,false
100011125,CIVO United,11125,,1500.0,,false,false
100006691,Nyköping,6691,,1500.0,,false,false
3299,Cirbonero,9847,,1356.0150536364147,350.0,true,true
100004621,Rabat Ajax,4621,,1500.0,,false,false
5123,Radstock Town,12071,,1500.0,350.0,true,true
4762,Tonga,5542,,830.8216502381647,350.0,true,true
100008119,Guam,8119,,1500.0,,false,false
1191,PAEEK,3419,,1305.0448606340967,139.45576282234828,true,true
100007860,Metropolitano,7860,,1500.0,,false,false
100007150,Veertien Mie,7150,,1500.0,,false,false
3387,Hallescher FC,1316,,1426.3884909991916,56.45798212967775,true,true
100026492,Pcinja,26492,,1500.0,,false,false
2686,FC Halifax Town,1841,,1482.7893149044069,2.841065775129442,true,true
2367,Burscough,8730,,921.4119440327484,341.16854195153246,true,true
413,Airdrie Utd,4668,Airdrie Utd,1492.5864036004184,2.771243953024388,true,true
6137,Ehime FC,318,,1506.7985067289803,18.59933317049794,true,false
15,Brentford,55,Brentford,1574.4107856742996,2.7646734468272847,true,true
100001906,Oiartzun Ke W,1906,,1500.0,,false,false
2413,Belper United,19548,,1071.5287346470643,322.33186789285054,true,true
5428,St-Jean-d'Ardière,3305,,1500.0,350.0,true,true
850,FC Brasov,,FC Brasov,1505.456643273357,329.092540157106,true,true
1804,Dukla Praha,3715,,1490.019071789674,5.131023441051219,true,true
100013480,HauPa,13480,,1500.0,,false,false
803,Shanghai SIPG,,Shanghai SIPG,1500.2454317431948,6.217723090525972,true,true
