fixture_id,home_win,draw,away_win,bookmaker,source,in_csv,in_pq,known_at
140064,2.17,3.85,3.16,Pinnacle,API-Football-closing,true,false,2021-05-13 00:30:00
257024,1.38,5.24,8.27,Pinnacle,API-Football-closing,true,false,2024-11-09 00:30:00
273111,1.34,5.76,8.74,Pinnacle,API-Football-closing,true,false,2022-10-08 15:00:00
250001,2.49,3.67,2.79,Pinnacle,API-Football-closing,true,true,2025-04-13 11:00:00
208554,9.47,4.85,1.41,Pinnacle,API-Football-closing,true,false,2017-10-22 16:00:00
44262,2.39,3.58,3.05,Pinnacle,API-Football-closing,true,false,2013-07-06 00:00:00
276752,3.12,3.61,2.26,Pinnacle,API-Football-closing,true,false,2024-07-28 12:45:00
213441,3.16,2.94,2.7,Pinnacle,API-Football-closing,true,true,2021-09-21 18:30:00
238502,1.31,5.47,11.68,Pinnacle,API-Football-closing,true,true,2022-02-20 18:00:00
187044,4.27,3.58,1.98,Pinnacle,API-Football-closing,true,false,2017-10-14 14:00:00
45608,2.04,3.63,3.86,Pinnacle,API-Football-closing,true,false,2017-09-23 00:00:00
283461,2.07,3.83,3.48,Pinnacle,API-Football-closing,true,false,2019-05-12 18:00:00
539127,2.0,3.46,4.08,Pinnacle,API-Football-closing,true,false,2018-11-30 00:00:00
206129,3.3,3.1,2.45,Pinnacle,API-Football-closing,true,true,2025-02-22 13:00:00
217857,2.46,3.3,3.2,Pinnacle,API-Football-closing,true,true,2020-11-29 14:00:00
96789,1.95,4.05,3.63,Pinnacle,API-Football-closing,true,false,2021-12-12 22:15:00
29017,1.38,5.34,8.99,Pinnacle,API-Football-closing,true,true,2023-09-28 17:00:00
555796,1.54,4.28,7.06,Pinnacle,API-Football-closing,true,false,2014-10-19 00:00:00
239129,2.28,3.17,3.57,Pinnacle,API-Football-closing,true,true,2025-02-16 20:30:00
57514,7.02,4.15,1.56,Pinnacle,API-Football-closing,true,false,2017-08-09 00:00:00
190072,2.64,3.22,2.96,Pinnacle,API-Football-closing,true,true,2023-02-14 19:45:00
547435,1.2,6.66,12.04,Pinnacle,API-Football-closing,true,false,2022-12-31 00:00:00
256832,2.61,3.01,3.15,Pinnacle,API-Football-closing,true,true,2024-07-03 22:00:00
65944,2.43,3.3,3.22,Pinnacle,API-Football-closing,true,false,2016-12-02 00:00:00
195360,2.45,3.64,2.89,Pinnacle,API-Football-closing,true,true,2020-12-19 15:00:00
85176,1.92,3.47,4.56,Pinnacle,API-Football-closing,true,false,2017-08-08 00:00:00
564687,1.56,3.94,7.74,Pinnacle,API-Football-closing,true,false,2013-08-11 00:00:00
183013,3.08,3.3,2.51,Pinnacle,API-Football-closing,true,false,2017-10-14 14:00:00
266013,3.57,3.41,2.18,Pinnacle,API-Football-closing,true,false,2018-07-28 02:00:00
283024,2.67,3.5,2.74,Pinnacle,API-Football-closing,true,false,2017-08-20 10:00:00
443974,2.07,3.56,3.82,Pinnacle,API-Football-closing,true,false,2016-09-17 00:00:00
189314,1.85,3.4,4.33,Bet365,CSV,false,true,2021-10-23 14:00:00
196997,2.44,3.49,2.84,Pinnacle,API-Football-closing,true,true,2024-11-16 15:00:00
88564,2.9,3.22,2.71,Pinnacle,API-Football-closing,true,false,2016-05-09 00:00:00
595683,2.9,3.55,2.51,Pinnacle,API-Football-closing,true,false,2016-09-13 00:00:00
213680,1.85,3.48,4.93,Pinnacle,API-Football-closing,true,true,2022-03-12 15:15:00
531956,2.43,3.63,2.89,Pinnacle,API-Football-closing,true,false,2018-08-12 00:00:00
590636,2.64,3.22,2.91,Pinnacle,API-Football-closing,true,false,2021-06-23 00:00:00
252231,1.79,3.82,4.28,Pinnacle,API-Football-closing,true,false,2025-02-15 15:00:00
182701,1.34,5.64,10.1,Pinnacle,API-Football-closing,true,false,2016-11-27 14:15:00
274158,6.19,4.76,1.5,Pinnacle,API-Football-closing,true,false,2019-09-25 18:00:00
268830,2.18,3.69,3.28,Pinnacle,API-Football-closing,true,true,2024-11-23 16:00:00
223364,1.67,3.75,5.89,Pinnacle,API-Football-closing,true,true,2023-02-25 18:00:00
534473,1.81,3.88,4.52,Pinnacle,API-Football-closing,true,false,2023-10-28 00:00:00
9976,1.71,3.97,5.18,Pinnacle,API-Football-closing,true,true,2023-09-26 17:00:00
199950,1.96,3.45,4.45,Pinnacle,API-Football-closing,true,false,2018-04-19 19:30:00
598944,3.35,3.44,2.23,Pinnacle,API-Football-closing,true,false,2018-11-03 00:00:00
13995,2.79,2.87,3.01,Pinnacle,API-Football-closing,true,true,2020-03-07 00:00:00
193155,3.2,3.4,2.25,Bet365,CSV,false,true,2023-03-14 19:45:00
281914,1.79,3.84,4.39,Pinnacle,API-Football-closing,true,true,2025-10-04 13:00:00
259655,2.3,3.74,3.1,Pinnacle,API-Football-closing,true,false,2018-04-15 02:30:00
218654,1.11,10.0,17.0,Bet365,CSV,false,true,2022-11-13 12:00:00
208636,9.0,4.4,1.47,Pinnacle,API-Football-closing,true,false,2017-12-17 14:00:00
593049,3.02,3.28,2.45,Pinnacle,API-Football-closing,true,false,2021-08-28 00:00:00
10211,1.92,3.56,4.42,Pinnacle,API-Football-closing,true,true,2024-03-31 12:00:00
544076,1.62,3.7,6.81,Pinnacle,API-Football-closing,true,false,2015-07-19 00:00:00
226035,1.75,4.25,4.54,Pinnacle,API-Football-closing,true,false,2019-02-09 14:30:00
213329,1.91,3.39,4.76,Pinnacle,API-Football-closing,true,true,2021-04-27 14:00:00
594220,2.41,3.46,2.97,Pinnacle,API-Football-closing,true,false,2019-10-26 00:00:00
192256,2.11,3.37,3.79,Pinnacle,API-Football-closing,true,true,2021-09-21 18:45:00
454044,2.09,3.34,4.04,Pinnacle,API-Football-closing,true,false,2016-08-21 00:00:00
548576,1.3,5.72,9.59,Pinnacle,API-Football-closing,true,false,2025-05-05 00:00:00
91422,4.05,3.62,1.99,Pinnacle,API-Football-closing,true,false,2017-08-20 00:00:00
577491,2.21,3.27,3.81,Pinnacle,API-Football-closing,true,false,2012-05-27 00:00:00
62202,2.79,3.47,2.65,Pinnacle,API-Football-closing,true,false,2013-02-16 00:00:00
52642,2.13,3.7,3.4,Pinnacle,The-Odds-API,false,true,2025-04-14 00:00:00
234360,1.56,4.14,6.74,Pinnacle,API-Football-closing,true,true,2021-01-30 17:45:00
451278,3.24,3.35,2.38,Pinnacle,API-Football-closing,true,false,2012-08-19 00:00:00
283303,2.49,3.46,2.93,Pinnacle,API-Football-closing,true,false,2018-09-30 14:00:00
201017,5.4,3.65,1.77,Pinnacle,API-Football-closing,true,true,2021-03-06 15:15:00
447493,3.3,3.51,2.29,Pinnacle,API-Football-closing,true,false,2017-05-08 00:00:00
594876,2.04,3.35,4.0,Pinnacle,API-Football-closing,true,false,2019-03-02 00:00:00
269376,2.39,3.17,3.43,Pinnacle,API-Football-closing,true,false,2017-08-14 16:30:00
564444,1.92,3.35,4.72,Pinnacle,API-Football-closing,true,false,2012-09-15 00:00:00
23347,1.56,4.54,5.66,Pinnacle,API-Football-closing,true,true,2022-09-04 00:00:00
249076,2.0,3.5,3.6,Bet365,CSV,false,true,2020-03-07 15:00:00
241044,5.9,3.99,1.65,Pinnacle,API-Football-closing,true,false,2017-12-20 19:30:00
261133,1.94,3.57,4.34,Pinnacle,API-Football-closing,true,false,2012-08-04 09:00:00
90947,1.75,3.75,5.36,Pinnacle,API-Football-closing,true,false,2015-05-23 00:00:00
590102,2.26,3.1,3.73,Pinnacle,API-Football-closing,true,false,2022-02-13 00:00:00
596809,1.7,4.38,4.16,Pinnacle,API-Football-closing,true,false,2023-05-06 00:00:00
282092,1.82,3.91,4.51,Pinnacle,API-Football-closing,true,false,2013-03-29 14:00:00
184394,1.46,4.79,7.53,Pinnacle,API-Football-closing,true,true,2021-04-10 14:00:00
57021,3.36,3.42,2.3,Pinnacle,API-Football-closing,true,false,2015-08-14 00:00:00
40705,2.12,3.66,3.49,Pinnacle,API-Football-closing,true,false,2019-05-26 00:00:00
66011,1.87,3.55,4.79,Pinnacle,API-Football-closing,true,false,2017-03-18 00:00:00
577753,2.72,3.24,2.86,Pinnacle,API-Football-closing,true,false,2013-03-31 00:00:00
185206,2.74,3.57,2.65,Pinnacle,API-Football-closing,true,true,2023-05-13 14:00:00
574957,6.22,3.75,1.64,Pinnacle,API-Football-closing,true,false,2021-05-05 00:00:00
140619,2.88,3.77,2.41,Pinnacle,API-Football-closing,true,false,2020-09-19 20:30:00
266826,2.51,3.39,3.01,Pinnacle,API-Football-closing,true,false,2016-03-20 14:30:00
189362,2.34,3.47,3.2,Pinnacle,API-Football-closing,true,true,2021-11-19 19:45:00
378886,1.65,3.75,4.1,Bet365,API-Football-closing,true,false,2026-03-18 23:30:00
73538,1.58,3.82,6.89,Pinnacle,API-Football-closing,true,false,2024-02-04 00:00:00
64911,2.34,3.22,3.45,Pinnacle,API-Football-closing,true,false,2013-05-30 00:00:00
547265,1.32,5.93,7.9,Pinnacle,API-Football-closing,true,false,2022-11-08 00:00:00
237970,1.57,4.5,5.48,Pinnacle,API-Football-closing,true,true,2020-07-14 20:30:00
191966,2.85,3.17,2.73,Pinnacle,API-Football-closing,true,true,2021-02-23 19:00:00
186389,1.73,3.77,5.65,Pinnacle,API-Football-closing,true,false,2016-08-20 11:30:00
267892,2.08,3.6,3.47,Pinnacle,API-Football-closing,true,true,2020-08-22 16:00:00
558323,3.2,3.25,2.42,Pinnacle,API-Football-closing,true,false,2018-05-06 00:00:00
241850,8.9,5.84,1.32,Pinnacle,API-Football-closing,true,true,2021-01-17 17:15:00
528838,1.33,5.55,10.99,Pinnacle,API-Football-closing,true,false,2012-04-09 00:00:00
38479,2.41,3.4,3.16,Pinnacle,API-Football-closing,true,false,2013-06-02 00:00:00
597387,3.06,3.5,2.36,Pinnacle,API-Football-closing,true,false,2019-03-30 00:00:00
191982,2.94,3.5,2.46,Pinnacle,API-Football-closing,true,true,2021-03-02 18:00:00
590363,2.04,3.58,3.91,Pinnacle,API-Football-closing,true,false,2012-11-25 00:00:00
182746,2.67,3.32,2.9,Pinnacle,API-Football-closing,true,false,2016-12-17 15:00:00
184550,2.86,3.56,2.55,Pinnacle,API-Football-closing,true,true,2021-10-24 13:00:00
221217,2.17,3.09,4.14,Pinnacle,API-Football-closing,true,false,2017-03-17 19:00:00
257058,3.55,3.33,2.21,Pinnacle,API-Football-closing,true,true,2024-11-30 22:30:00
210393,1.18,8.74,15.13,Pinnacle,API-Football-closing,true,true,2022-08-30 18:45:00
594181,2.76,3.29,2.68,Pinnacle,API-Football-closing,true,false,2019-10-05 00:00:00
213670,1.55,4.23,7.58,Pinnacle,API-Football-closing,true,true,2022-03-05 13:00:00
526036,3.08,3.43,2.33,Pinnacle,API-Football-closing,true,false,2020-07-05 00:00:00
216987,1.88,3.33,5.23,Pinnacle,API-Football-closing,true,false,2018-03-10 19:00:00
202948,1.72,3.89,5.36,Pinnacle,API-Football-closing,true,false,2017-05-27 14:00:00
522369,3.01,3.74,2.37,Pinnacle,API-Football-closing,true,false,2012-08-05 00:00:00
252467,2.19,3.66,3.44,Pinnacle,API-Football-closing,true,false,2012-06-17 21:30:00
281141,5.01,4.26,1.68,Pinnacle,API-Football-closing,true,true,2022-04-21 17:00:00
257964,2.04,3.6,3.82,Pinnacle,API-Football-closing,true,false,2013-06-29 21:30:00
245666,4.0,3.6,1.85,Bet365,CSV,false,true,2020-10-17 13:00:00
190087,3.99,3.51,2.03,Pinnacle,API-Football-closing,true,true,2023-02-18 15:00:00
282926,1.81,3.75,4.88,Pinnacle,API-Football-closing,true,false,2017-04-09 11:00:00
80844,6.7,5.19,1.4,Pinnacle,API-Football-closing,true,false,2025-10-26 00:00:00
237735,1.14,7.5,17.0,Bet365,CSV,false,true,2019-09-22 19:30:00
205381,1.51,4.4,7.04,Pinnacle,API-Football-closing,true,true,2022-09-17 16:30:00
209403,2.2,3.3,3.4,Bet365,CSV,false,true,2020-01-12 17:15:00
251161,1.28,6.31,10.99,Pinnacle,API-Football-closing,true,false,2017-11-28 19:45:00
568424,3.08,3.57,2.3,Pinnacle,API-Football-closing,true,false,2019-12-13 00:00:00
233066,6.08,4.15,1.61,Pinnacle,API-Football-closing,true,false,2016-09-18 14:45:00
528621,7.57,5.94,1.36,Pinnacle,API-Football-closing,true,false,2025-08-15 00:00:00
66665,1.52,4.55,6.17,Pinnacle,API-Football-closing,true,false,2019-05-03 00:00:00
596348,1.95,3.59,3.66,Pinnacle,API-Football-closing,true,false,2024-12-14 00:00:00
262379,2.41,3.54,3.05,Pinnacle,API-Football-closing,true,false,2016-07-23 09:30:00
201653,3.8,3.1,2.1,Bet365,CSV,false,true,2022-11-09 20:30:00
264395,2.63,3.28,2.92,Pinnacle,API-Football-closing,true,true,2022-10-29 06:00:00
598590,2.1,3.54,3.26,Pinnacle,API-Football-closing,true,false,2022-02-25 00:00:00
557399,2.5,3.18,3.21,Pinnacle,API-Football-closing,true,false,2016-10-29 00:00:00
548533,2.1,3.36,3.76,Pinnacle,API-Football-closing,true,false,2025-04-20 00:00:00
140574,2.1,3.55,3.3,Betfair,API-Football-closing,true,true,2020-09-02 23:30:00
226393,2.37,3.44,3.22,Pinnacle,API-Football-closing,true,false,2020-05-22 18:30:00
32678,1.31,5.3,11.16,Pinnacle,API-Football-closing,true,true,2020-03-03 00:00:00
204209,2.0,3.1,4.2,Bet365,CSV,false,true,2020-02-08 15:00:00
578531,2.63,3.37,2.89,Pinnacle,API-Football-closing,true,false,2014-06-02 00:00:00
594657,3.4,3.44,2.24,Pinnacle,API-Football-closing,true,false,2018-10-27 00:00:00
587844,3.12,3.94,2.17,Pinnacle,API-Football-closing,true,false,2025-05-11 00:00:00
72924,3.3,2.93,2.57,Pinnacle,API-Football-closing,true,false,2023-01-27 00:00:00
578758,2.14,3.47,3.71,Pinnacle,API-Football-closing,true,false,2014-08-31 00:00:00
177770,3.05,3.63,2.32,Pinnacle,API-Football-closing,true,false,2018-08-25 14:00:00
52747,5.88,4.29,1.58,Pinnacle,The-Odds-API,false,true,2025-09-15 00:00:00
96418,3.03,3.16,2.59,Pinnacle,API-Football-closing,true,false,2021-04-16 20:15:00
569952,2.62,3.18,3.02,Pinnacle,API-Football-closing,true,false,2022-09-09 00:00:00
239228,6.8,4.35,1.5,Pinnacle,API-Football-closing,true,true,2025-05-10 19:30:00
242079,1.9,4.03,3.83,Pinnacle,API-Football-closing,true,true,2021-10-02 18:45:00
529968,4.89,4.12,1.73,Pinnacle,API-Football-closing,true,false,2014-07-11 00:00:00
194439,1.57,4.26,5.97,Pinnacle,API-Football-closing,true,false,2019-01-01 15:00:00
95152,1.31,5.25,11.04,Pinnacle,API-Football-closing,true,false,2024-07-28 21:30:00
378989,1.61,4.12,4.95,Pinnacle,API-Football-closing,true,false,2026-03-17 19:00:00
246156,2.2,3.4,3.2,Bet365,CSV,false,true,2021-11-05 17:00:00
194936,2.52,3.37,2.89,Pinnacle,API-Football-closing,true,false,2019-12-14 15:00:00
538384,1.68,3.66,6.26,Pinnacle,API-Football-closing,true,false,2017-08-26 00:00:00
270644,1.15,8.95,16.13,Pinnacle,API-Football-closing,true,false,2022-11-05 13:30:00
525698,1.5,4.59,6.49,Pinnacle,API-Football-closing,true,false,2019-07-21 00:00:00
235029,7.84,5.16,1.41,Pinnacle,API-Football-closing,true,true,2023-02-26 11:15:00
223157,3.06,3.18,2.55,Pinnacle,API-Football-closing,true,true,2022-08-20 17:00:00
186756,2.61,3.48,2.86,Pinnacle,API-Football-closing,true,false,2017-02-22 20:00:00
590800,2.94,2.9,2.86,Pinnacle,API-Football-closing,true,false,2025-08-18 00:00:00
290676,3.05,3.42,2.42,Pinnacle,API-Football-closing,true,false,2018-06-16 15:30:00
571727,2.32,3.62,3.02,Pinnacle,API-Football-closing,true,false,2025-08-11 00:00:00
590526,2.03,3.19,4.41,Pinnacle,API-Football-closing,true,false,2018-06-07 00:00:00
266193,2.44,3.18,3.26,Pinnacle,API-Football-closing,true,false,2019-01-20 22:00:00
161217,8.0,4.5,1.37,888sport,The-Odds-API,true,true,2020-11-08 12:45:00
356921,3.9,3.0,2.22,Pinnacle,The-Odds-API,true,true,2025-05-06 22:00:00
227002,1.53,4.72,6.28,Pinnacle,API-Football-closing,true,true,2022-03-12 17:30:00
558967,1.28,5.38,13.05,Pinnacle,API-Football-closing,true,false,2018-11-21 00:00:00
434851,2.1,3.57,3.61,Pinnacle,API-Football-closing,true,false,2018-11-03 00:00:00
152413,6.29,4.62,1.51,Pinnacle,The-Odds-API,true,true,2023-10-05 19:00:00
157778,1.34,5.66,8.83,Pinnacle,The-Odds-API,true,true,2023-01-18 19:45:00
221560,2.49,3.23,3.14,Pinnacle,API-Football-closing,true,false,2018-02-16 19:00:00
137712,2.23,3.78,3.17,Pinnacle,API-Football-closing,true,true,2022-07-16 00:00:00
284547,1.56,4.48,5.73,Pinnacle,API-Football-closing,true,true,2025-10-05 14:00:00
634111,2.45,3.3,2.55,Bet365,API-Football-closing,true,false,2026-03-21 00:00:00
262729,3.51,3.59,2.17,Pinnacle,API-Football-closing,true,false,2017-09-16 09:30:00
577086,1.24,6.51,10.8,Pinnacle,API-Football-closing,true,false,2025-06-25 00:00:00
598531,2.12,3.42,3.33,Pinnacle,API-Football-closing,true,false,2021-11-20 00:00:00
177007,2.64,3.28,2.92,Pinnacle,API-Football-closing,true,false,2017-02-21 19:45:00
539953,2.07,3.44,3.9,Pinnacle,API-Football-closing,true,false,2020-06-21 00:00:00
539001,2.57,3.35,2.87,Pinnacle,API-Football-closing,true,false,2018-09-22 00:00:00
576041,3.04,3.08,2.57,Pinnacle,API-Football-closing,true,false,2023-05-28 00:00:00
62624,1.73,3.95,5.14,Pinnacle,API-Football-closing,true,false,2015-05-09 00:00:00
28649,14.51,6.87,1.21,Pinnacle,API-Football-closing,true,true,2021-02-06 00:00:00
267723,3.3,3.44,2.27,Pinnacle,API-Football-closing,true,false,2019-10-06 16:00:00
190957,2.0,3.56,3.93,Pinnacle,API-Football-closing,true,true,2025-10-22 18:45:00
570695,1.45,4.27,8.66,Pinnacle,API-Football-closing,true,false,2023-11-25 00:00:00
270991,3.4,3.11,2.39,Pinnacle,API-Football-closing,true,false,2025-04-13 16:30:00
235644,1.88,3.72,4.29,Pinnacle,API-Football-closing,true,true,2026-01-11 15:45:00
238115,3.14,3.16,2.54,Pinnacle,API-Football-closing,true,false,2021-01-24 20:15:00
226115,2.01,3.94,3.62,Pinnacle,API-Football-closing,true,false,2019-04-20 13:30:00
202660,1.79,3.67,5.15,Pinnacle,API-Football-closing,true,false,2016-11-19 19:00:00
249636,12.26,6.84,1.24,Pinnacle,API-Football-closing,true,true,2022-11-09 19:45:00
237314,2.05,3.4,4.11,Pinnacle,API-Football-closing,true,false,2018-04-08 15:00:00
249883,2.74,3.04,2.95,Pinnacle,API-Football-closing,true,true,2024-11-23 15:00:00
212173,2.53,3.09,3.26,Pinnacle,API-Football-closing,true,false,2017-10-24 18:30:00
200651,1.91,3.37,4.87,Pinnacle,API-Football-closing,true,false,2020-06-13 12:00:00
201854,1.55,4.0,6.5,Bet365,CSV,false,true,2023-05-13 19:00:00
209300,3.01,3.13,2.65,Pinnacle,API-Football-closing,true,false,2019-10-20 13:00:00
71274,1.76,3.48,5.57,Pinnacle,API-Football-closing,true,false,2018-12-01 00:00:00
356222,1.51,4.57,6.35,Pinnacle,The-Odds-API,true,true,2025-10-23 19:00:00
264012,3.3,3.2,2.14,Betfair,The-Odds-API,true,true,2021-09-24 10:00:00
212873,1.5,4.33,6.5,Bet365,CSV,false,true,2020-02-15 14:00:00
407370,1.42,4.93,7.95,Pinnacle,API-Football-closing,true,false,2023-05-28 00:00:00
76910,2.93,3.4,2.55,Pinnacle,API-Football-closing,true,false,2021-08-07 00:00:00
539781,3.4,3.2,2.31,Pinnacle,API-Football-closing,true,false,2020-02-07 00:00:00
30959,3.13,3.39,2.42,Pinnacle,API-Football-closing,true,true,2024-03-13 19:45:00
255462,1.9,3.2,3.85,888sport,The-Odds-API,false,true,2020-08-27 00:30:00
549337,3.05,3.36,2.5,Pinnacle,API-Football-closing,true,false,2013-06-29 00:00:00
190418,2.6,3.41,2.81,Pinnacle,API-Football-closing,true,true,2024-11-01 20:00:00
200161,1.14,9.89,18.6,Pinnacle,API-Football-closing,true,false,2018-12-22 17:30:00
533584,2.41,3.64,2.95,Pinnacle,API-Football-closing,true,false,2021-12-12 00:00:00
257351,1.36,4.94,10.32,Pinnacle,API-Football-closing,true,false,2025-10-17 00:30:00
16173,2.57,3.23,3.04,Pinnacle,API-Football-closing,true,true,2023-12-02 15:15:00
581929,1.29,5.73,10.38,Pinnacle,API-Football-closing,true,false,2018-10-28 00:00:00
593170,1.74,3.48,5.39,Pinnacle,API-Football-closing,true,false,2021-10-30 00:00:00
218576,1.66,3.75,5.5,Bet365,CSV,false,true,2022-09-11 11:00:00
237852,4.43,3.55,1.88,Pinnacle,API-Football-closing,true,false,2020-02-02 20:00:00
593370,2.14,3.28,3.66,Pinnacle,API-Football-closing,true,false,2022-03-05 00:00:00
196861,2.07,3.39,3.83,Pinnacle,API-Football-closing,true,true,2024-08-31 14:00:00
149001,3.75,4.1,1.93,Pinnacle,The-Odds-API,true,true,2022-10-26 19:00:00
238312,3.04,3.1,2.66,Pinnacle,API-Football-closing,true,true,2021-08-16 18:00:00
182708,13.0,7.25,1.24,Pinnacle,API-Football-closing,true,false,2016-11-26 12:30:00
532167,2.88,3.37,2.59,Pinnacle,API-Football-closing,true,false,2019-04-01 00:00:00
246274,1.74,3.93,5.02,Pinnacle,API-Football-closing,true,true,2022-02-05 13:00:00
191107,5.02,3.73,1.76,Pinnacle,API-Football-closing,true,true,2025-12-29 19:45:00
203936,2.28,3.04,3.72,Pinnacle,API-Football-closing,true,false,2019-08-24 18:00:00
191004,1.68,3.4,5.25,Bet365,API-Football-closing,true,true,2025-11-08 15:00:00
10263,1.39,5.09,8.63,Pinnacle,API-Football-closing,true,true,2024-05-12 14:15:00
50425,2.86,3.34,2.61,Pinnacle,API-Football-closing,true,false,2018-08-27 00:00:00
297753,2.38,3.35,2.55,Unibet,The-Odds-API,true,true,2025-05-31 10:00:00
582623,1.54,4.42,6.08,Pinnacle,API-Football-closing,true,false,2019-08-25 00:00:00
596074,1.36,5.39,9.43,Pinnacle,API-Football-closing,true,false,2017-04-14 00:00:00
271577,2.31,3.25,3.48,Pinnacle,API-Football-closing,true,false,2014-08-24 14:30:00
534778,2.7,3.61,2.59,Pinnacle,API-Football-closing,true,false,2024-07-13 00:00:00
210743,2.08,3.24,4.17,Pinnacle,API-Football-closing,true,true,2024-08-18 16:30:00
237369,11.0,6.1,1.3,Pinnacle,API-Football-closing,true,false,2018-04-28 19:30:00
585741,2.23,3.65,3.27,Pinnacle,API-Football-closing,true,false,2023-05-21 00:00:00
599420,3.53,3.69,2.1,Pinnacle,API-Football-closing,true,false,2017-04-22 00:00:00
524768,3.48,3.47,2.22,Pinnacle,API-Football-closing,true,false,2017-07-17 00:00:00
202487,2.04,3.36,4.14,Pinnacle,API-Football-closing,true,true,2026-01-10 20:00:00
579036,1.5,4.23,8.19,Pinnacle,API-Football-closing,true,false,2015-04-05 00:00:00
265618,2.42,3.27,3.21,Pinnacle,API-Football-closing,true,false,2017-04-14 02:00:00
549983,1.25,6.08,15.75,Pinnacle,API-Football-closing,true,false,2015-04-03 00:00:00
561222,1.39,4.84,8.95,Pinnacle,API-Football-closing,true,false,2021-11-28 00:00:00
545025,1.91,3.75,4.08,Pinnacle,API-Football-closing,true,false,2017-08-05 00:00:00
68891,1.83,3.24,3.96,Pinnacle,API-Football-closing,true,false,2013-04-14 00:00:00
214192,3.05,3.21,2.54,Pinnacle,API-Football-closing,true,true,2024-08-18 18:30:00
185468,3.32,3.48,2.28,Pinnacle,API-Football-closing,true,true,2025-02-01 17:30:00
583283,1.7,4.1,5.04,Pinnacle,API-Football-closing,true,false,2020-10-15 00:00:00
45190,2.49,3.29,3.13,Pinnacle,API-Football-closing,true,false,2016-06-11 00:00:00
241725,1.86,4.16,3.86,Pinnacle,API-Football-closing,true,true,2020-09-28 18:45:00
236837,2.92,3.16,2.73,Pinnacle,API-Football-closing,true,false,2016-10-23 15:00:00
79431,2.03,3.66,3.75,Pinnacle,API-Football-closing,true,false,2018-11-26 00:00:00
236823,9.17,5.45,1.36,Pinnacle,API-Football-closing,true,false,2016-09-18 17:00:00
252103,1.62,3.8,5.0,Bet365,CSV,false,true,2024-01-23 19:45:00
213492,2.18,3.0,4.24,Pinnacle,API-Football-closing,true,true,2021-10-28 18:30:00
195948,2.52,3.17,3.12,Pinnacle,API-Football-closing,true,true,2021-12-11 15:00:00
186929,1.9,3.46,4.88,Pinnacle,API-Football-closing,true,false,2017-08-12 14:00:00
289060,3.29,3.1,2.37,Pinnacle,API-Football-closing,true,false,2025-01-17 15:00:00
548572,2.22,3.49,3.3,Pinnacle,API-Football-closing,true,false,2025-05-05 00:00:00
271593,1.77,3.83,4.99,Pinnacle,API-Football-closing,true,false,2014-09-27 14:00:00
151372,1.04,18.88,41.58,Pinnacle,The-Odds-API,true,true,2024-11-07 20:00:00
560114,2.31,3.04,3.69,Pinnacle,API-Football-closing,true,false,2020-10-25 00:00:00
70123,3.41,3.3,2.33,Pinnacle,API-Football-closing,true,false,2016-03-07 00:00:00
227143,2.15,3.6,3.2,Bet365,CSV,false,true,2022-09-18 17:30:00
538265,7.45,4.19,1.53,Pinnacle,API-Football-closing,true,false,2017-05-28 00:00:00
572215,5.8,4.0,1.7,Maximum,API-Football-closing,true,false,2014-07-20 00:00:00
221754,2.52,2.85,3.53,Pinnacle,API-Football-closing,true,false,2018-09-14 18:00:00
195268,1.8,3.6,4.5,Bet365,CSV,false,true,2020-11-03 19:00:00
204008,2.15,3.0,3.75,Bet365,CSV,false,true,2019-10-01 17:00:00
127151,1.51,4.7,7.2,Betfair,API-Football-closing,true,true,2020-10-02 08:00:00
90614,3.55,3.66,2.13,Pinnacle,API-Football-closing,true,false,2013-09-03 00:00:00
216587,1.23,7.55,13.18,Pinnacle,API-Football-closing,true,false,2017-02-26 16:00:00
249515,10.0,4.75,1.33,Bet365,CSV,false,true,2022-04-23 11:00:00
292481,3.49,3.46,2.18,Pinnacle,API-Football-closing,true,true,2022-10-14 19:00:00
288835,3.59,3.4,2.0,Pinnacle,API-Football-closing,true,false,2023-05-20 17:30:00
273003,2.11,3.46,3.77,Pinnacle,API-Football-closing,true,false,2022-04-10 15:00:00
192136,1.56,4.2,6.36,Pinnacle,API-Football-closing,true,true,2021-04-24 12:00:00
297737,1.65,4.27,5.13,Pinnacle,The-Odds-API,true,true,2025-05-17 10:00:00
566503,1.81,3.6,5.19,Pinnacle,API-Football-closing,true,false,2016-09-18 00:00:00
53585,2.11,3.8,3.48,Pinnacle,API-Football-closing,true,false,2014-11-02 00:00:00
555287,1.36,5.2,10.55,Pinnacle,API-Football-closing,true,false,2014-05-04 00:00:00
205359,3.78,3.25,2.19,Pinnacle,API-Football-closing,true,true,2022-09-04 12:00:00
553060,1.94,3.55,4.2,Pinnacle,API-Football-closing,true,false,2023-09-01 00:00:00
291982,3.7,3.39,2.13,Pinnacle,API-Football-closing,true,false,2019-07-05 18:45:00
201509,4.9,3.94,1.75,Pinnacle,API-Football-closing,true,false,2022-05-22 18:00:00
62504,2.96,3.58,2.45,Pinnacle,API-Football-closing,true,false,2014-09-13 00:00:00
90954,1.45,4.13,10.57,Pinnacle,API-Football-closing,true,false,2015-06-08 00:00:00
245147,1.94,3.25,4.72,Pinnacle,API-Football-closing,true,false,2018-12-08 13:00:00
213530,1.6,3.6,6.0,Bet365,CSV,false,true,2021-11-27 13:00:00
